Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2024-05-31,-0.0123803512892118,0.0017779799122408892,0.0010306011671271955,-0.01415833120145269,-0.013410952456338995,850
2024-06-03,0.0192119745643597,0.00465903411277304,0.0010148421160621672,0.01455294045158666,0.018197132448297532,851
2024-06-04,0.0186083886558869,0.0028012611443255717,0.0010362002527385728,0.01580712751156133,0.017572188403148326,852
2024-06-05,0.0112707485853392,0.0005999140652592186,0.0010568007080763787,0.010670834520079981,0.01021394787726282,853
2024-06-06,-0.0072521029233495,0.001318496447259448,0.0010687608343963586,-0.008570599370608948,-0.008320863757745859,854
2024-06-07,-0.0201123459195007,0.0037206211415201145,0.001059028830001334,-0.023832967061020817,-0.021171374749502037,855
2024-06-10,-0.0008493068208222,-0.004721127592856142,0.0010342959155743455,0.003871820772033942,-0.0018836027363965456,856
2024-06-11,-0.0341413032687097,0.00014751344805149559,0.0010320980127314092,-0.03428881671676119,-0.035173401281441107,857
2024-06-12,0.0117462418481955,0.008059581192616825,0.0009911033725432494,0.0036866606555786743,0.01075513847565225,858
2024-06-13,-0.020711095851542,0.0035715362665039046,0.0010036239062750914,-0.024282632118045905,-0.02171471975781709,859
2024-06-14,-0.0143867814408368,0.005504551394082942,0.0009783742321380947,-0.019891332834919742,-0.015365155672974895,860
2024-06-17,-0.0012948688872597,0.003917062320163561,0.0009605285228779611,-0.005211931207423261,-0.002255397410137661,861
2024-06-18,-0.0226584633283947,-0.0025192055832284213,0.0009579120525645765,-0.02013925774516628,-0.023616375380959276,862
2024-06-20,0.0031712581516359,0.004590087566718441,0.000930546611798691,-0.0014188294150825407,0.002240711539837209,863
2024-06-21,-0.0138127483854231,-0.0003996070065717609,0.0009331400279327618,-0.01341314137885134,-0.014745888413355862,864
2024-06-24,-0.068783722148876,0.004389860781033721,0.0009160927580907319,-0.07317358292990972,-0.06969981490696674,865
2024-06-25,0.0401391871613126,0.01040351556056643,0.0008356079833713707,0.029735671600746173,0.03930357917794123,866
2024-06-26,-0.0155009155709826,-0.004288751394101514,0.0008809408313274736,-0.011212164176881086,-0.016381856402310074,867
2024-06-27,0.0073552578209138,-0.00021641655217449654,0.0008620677248731995,0.007571674373088297,0.0064931900960406,868
2024-06-28,-0.0212315211766802,0.0031685578444355625,0.0008695397503001737,-0.024400079021115764,-0.022101060926980377,869
2024-07-01,0.0214149490142848,-0.00214513787879556,0.0008441362319932999,0.02356008689308036,0.020570812782291503,870
2024-07-02,-0.0209859383038839,-0.0060015181502645135,0.0008677536978742312,-0.014984420153619386,-0.02185369200175813,871
