Date,Actual_Return,Baseline_Forecast,Historical_Mean_Forecast,Baseline_Error,Historical_Mean_Error,Training_Observations
2024-12-10,-0.0161682191129941,0.004513764716061543,0.00021323238602205462,-0.020681983829055645,-0.016381451499016157,981
2024-12-11,0.0508957470911806,0.004228332512155598,0.00019655066351796492,0.046667414579025006,0.050699196427662636,982
2024-12-12,0.0090276180899199,0.00044693565566768755,0.0002481266517454955,0.008580682434252213,0.008779491438174405,983
2024-12-13,0.0095618155848429,-0.0006268261039868886,0.0002570488991420142,0.010188641688829788,0.009304766685700886,984
2024-12-16,0.0487784326858036,-0.0015617504866042805,0.0002664953627823196,0.050340183172407876,0.04851193732302128,985
2024-12-17,-0.0292104975441389,-0.002025367497278199,0.0003156961105744305,-0.0271851300468607,-0.029526193654713328,986
2024-12-18,-0.0635836535920672,0.0018088176143535788,0.00028578102075202595,-0.06539247120642078,-0.06386943461281923,987
2024-12-19,-0.0771540084537008,-0.005439513817960361,0.00022113584401840325,-0.07171449463574044,-0.0773751442977192,988
2024-12-20,0.0064776136860942,0.009430127810501985,0.0001429001066091826,-0.002952514124407785,0.006334713579485017,989
2024-12-23,-0.005804557840948,0.006894481564317991,0.00014929880719452104,-0.01269903940526599,-0.005953856648142521,990
2024-12-24,0.020084223818402,0.0021772191752916456,0.0001432908791943772,0.017907004643110354,0.019940932939207623,991
2024-12-26,-0.0387821115926772,0.004185155730336046,0.0001633926261089011,-0.042967267323013245,-0.0389455042187861,992
2024-12-27,-0.0054845596935846,0.0023105276924989316,0.00012417258157840146,-0.007795087386083532,-0.005608732275163002,993
2024-12-30,-0.0092687144392851,-0.0015832798049897573,0.00011852999377642663,-0.007685434634295343,-0.009387244433061527,994
2024-12-31,0.0098666485946546,0.001976816162693481,0.00010909557726078694,0.007889832431961119,0.009757553017393814,995
2025-01-02,0.0247838198187996,0.0015817964562967763,0.00011889231723808995,0.02320202336250282,0.02466492750156151,996
2025-01-03,0.0458206507793258,0.0028401215248155757,0.00014363146217446053,0.04298052925451023,0.04567701931715134,997
2025-01-06,0.0061682009273477,-0.0011450369528160375,0.00018940001860447188,0.007313237880163737,0.005978800908743228,998
2025-01-07,-0.085686070578592,-0.003111777013492684,0.00019538480429890956,-0.08257429356509931,-0.08588145538289091,999
2025-01-08,-0.020566454984424,0.00392828285943136,0.00010950334891601865,-0.02449473784385536,-0.020675958333340017,1000
2025-01-10,0.0175860339085725,0.001963395174087701,8.884804588570905e-05,0.015622638734484799,0.017497185862686792,1001
2025-01-13,-0.047787644934781,0.0005601660579430168,0.00010631030722571583,-0.04834781099272402,-0.047893955242006715,1002
2025-01-14,0.0319407732472747,0.0031002678494979593,5.855960409310692e-05,0.02884050539777674,0.03188221364318159,1003
2025-01-15,0.065620241654562,-0.0023925837827221217,9.031479696480173e-05,0.06801282543728412,0.06552992685759719,1004
2025-01-16,-0.0338150675086334,0.0033197452497375273,0.00015551870428579402,-0.037134812758370925,-0.03397058621291919,1005
2025-01-17,0.0458461891368405,0.0035147257045957483,0.000121750725942932,0.042331463432244754,0.045724438410897565,1006
2025-01-21,0.0155173154951671,-0.00015506375924175778,0.00016715731820797424,0.01567237925440886,0.015350158176959125,1007
2025-01-22,-0.0224997959803531,-0.002513251748439182,0.00018238564973273506,-0.019986544231913917,-0.022682181630085837,1008
2025-01-23,-0.0029292048318445,0.0009131006702099863,0.000159905786868428,-0.0038423055020544864,-0.003089110618712928,1009
2025-01-24,0.0246724916454732,-0.0010879275020872698,0.0001568472615033657,0.02576041914756047,0.024515644383969835,1010
2025-01-27,-0.0424878898327373,0.00019403397170453729,0.00018109616791678784,-0.042681923804441836,-0.04266898600065409,1011
2025-01-28,-0.0346268543739882,0.001156946387202552,0.00013893313827187279,-0.035783800761190754,-0.034765787512260074,1012
2025-01-29,0.0283165436625385,0.005908976759233485,0.00010461350597941467,0.022407566903305014,0.028211930156559085,1013
2025-01-30,0.0326689172348535,0.0002362068841340987,0.00013243592230738222,0.0324327103507194,0.03253648131254612,1014
2025-01-31,0.0221610567467905,0.0013826756487024246,0.00016449156892072814,0.020778381098088074,0.02199656517786977,1015
2025-02-03,-0.0318259522995257,0.005162882947512612,0.00018614173149737132,-0.03698883524703831,-0.03201209403102307,1016
2025-02-04,-0.06418432662805,0.004983643142922023,0.00015466474621612944,-0.06916796977097202,-0.06433899137426613,1017
2025-02-05,0.0538479205754496,0.0026869164812778814,9.146337944376585e-05,0.051161004094171715,0.05375645719600583,1018
2025-02-06,-0.0282232770145144,0.001747310553612865,0.00014421750819352625,-0.029970587568127267,-0.02836749452270793,1019
