Asset,Date,Comparison,Forecast_Role,Model,Sample,Target_Return,Forecast,Forecast_Error,Squared_Error,Absolute_Error,Estimation_N,Estimation_Start,Estimation_End,No_Lookahead,Days_Of_Lead,Weekend,Year
BTC,2025-05-30,Both,Extended,M3_Both,Both_Comparison_Sample,-0.015275056274065,0.003261987119686504,-0.018537043393751503,0.00034362197778182627,0.018537043393751503,1605,2021-01-06,2025-05-29,True,1,False,2025
BTC,2025-05-31,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0025320843536051,0.0016363415902536232,0.0008957427633514768,8.023550980965397e-07,0.0008957427633514768,1606,2021-01-06,2025-05-30,True,1,True,2025
BTC,2025-05-31,Both,Extended,M3_Both,Both_Comparison_Sample,0.0025320843536051,-0.00017534530735499186,0.002707429660960092,7.33017536904648e-06,0.002707429660960092,1606,2021-01-06,2025-05-30,True,1,True,2025
BTC,2025-06-01,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0017180862352243,-0.0006196905885029786,0.002337776823727279,5.465200477556405e-06,0.002337776823727279,1607,2021-01-06,2025-05-31,True,1,True,2025
BTC,2025-06-01,Both,Extended,M3_Both,Both_Comparison_Sample,0.0017180862352243,-0.002505694951767179,0.004223781186991479,1.7840327515583148e-05,0.004223781186991479,1607,2021-01-06,2025-05-31,True,1,True,2025
BTC,2025-06-02,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0008100664363026,-0.0005233535838943394,-0.00028671285240826057,8.220425973608101e-08,0.00028671285240826057,1608,2021-01-06,2025-06-01,True,1,False,2025
BTC,2025-06-02,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0008100664363026,-0.0010054875066463783,0.0001954210703437783,3.818939473430795e-08,0.0001954210703437783,1608,2021-01-06,2025-06-01,True,1,False,2025
BTC,2025-06-03,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0083618617046837,0.0038315950832150166,0.004530266621468684,2.0523315661593283e-05,0.004530266621468684,1609,2021-01-06,2025-06-02,True,1,False,2025
BTC,2025-06-03,Both,Extended,M3_Both,Both_Comparison_Sample,0.0083618617046837,0.002554923478512017,0.005806938226171683,3.3720531562573935e-05,0.005806938226171683,1609,2021-01-06,2025-06-02,True,1,False,2025
BTC,2025-06-04,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0110289095887289,-0.00038725978016470426,-0.010641649808564196,0.00011324471064811439,0.010641649808564196,1610,2021-01-06,2025-06-03,True,1,False,2025
BTC,2025-06-04,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0110289095887289,-0.0019196199951100282,-0.009109289593618872,8.297915690041308e-05,0.009109289593618872,1610,2021-01-06,2025-06-03,True,1,False,2025
BTC,2025-06-05,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0402910329262461,0.002727014177533737,-0.043018047103779836,0.0018505523766230206,0.043018047103779836,1611,2021-01-06,2025-06-04,True,1,False,2025
BTC,2025-06-05,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0402910329262461,0.0019833839097066633,-0.04227441683595276,0.0017871263188198863,0.04227441683595276,1611,2021-01-06,2025-06-04,True,1,False,2025
BTC,2025-06-06,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0396039969436387,0.004657974345288432,0.034946022598350265,0.0012212244954444074,0.034946022598350265,1612,2021-01-06,2025-06-05,True,1,False,2025
BTC,2025-06-06,Both,Extended,M3_Both,Both_Comparison_Sample,0.0396039969436387,0.003938530223857345,0.03566546671978135,0.0012720255163398313,0.03566546671978135,1612,2021-01-06,2025-06-05,True,1,False,2025
BTC,2025-06-07,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0126806497747414,-0.004096585383533884,0.016777235158275283,0.0002814756195560683,0.016777235158275283,1613,2021-01-06,2025-06-06,True,1,True,2025
BTC,2025-06-07,Both,Extended,M3_Both,Both_Comparison_Sample,0.0126806497747414,-0.005182186590457109,0.01786283636519851,0.00031908092300985834,0.01786283636519851,1613,2021-01-06,2025-06-06,True,1,True,2025
BTC,2025-06-08,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0028522928911899,-0.0007662657607656498,0.0036185586519555495,1.3093966717642363e-05,0.0036185586519555495,1614,2021-01-06,2025-06-07,True,1,True,2025
BTC,2025-06-08,Both,Extended,M3_Both,Both_Comparison_Sample,0.0028522928911899,-0.002274050641888543,0.005126343533078443,2.627939801913517e-05,0.005126343533078443,1614,2021-01-06,2025-06-07,True,1,True,2025
BTC,2025-06-09,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0238518476312784,0.000444065080138075,0.023407782551140326,0.0005479242839614696,0.023407782551140326,1615,2021-01-06,2025-06-08,True,1,False,2025
BTC,2025-06-09,Both,Extended,M3_Both,Both_Comparison_Sample,0.0238518476312784,0.00023814090636009285,0.023613706724918308,0.0005576071452904521,0.023613706724918308,1615,2021-01-06,2025-06-08,True,1,False,2025
BTC,2025-06-10,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0108796967262069,-0.0016860806948267304,0.01256577742103363,0.00015789876219495858,0.01256577742103363,1616,2021-01-06,2025-06-09,True,1,False,2025
BTC,2025-06-10,Both,Extended,M3_Both,Both_Comparison_Sample,0.0108796967262069,-0.0027730529870741436,0.013652749713281044,0.00018639757473349564,0.013652749713281044,1616,2021-01-06,2025-06-09,True,1,False,2025
BTC,2025-06-11,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0097412360535717,-0.0003300711858413198,-0.00941116486773038,8.857002416760259e-05,0.00941116486773038,1617,2021-01-06,2025-06-10,True,1,False,2025
BTC,2025-06-11,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0097412360535717,-0.001212886637588917,-0.008528349415982782,7.273274376109386e-05,0.008528349415982782,1617,2021-01-06,2025-06-10,True,1,False,2025
BTC,2025-06-12,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0268425098983705,0.0016401231719907097,-0.02848263307036121,0.000811260386620834,0.02848263307036121,1618,2021-01-06,2025-06-11,True,1,False,2025
BTC,2025-06-12,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0268425098983705,0.0005730206482685177,-0.02741553054663902,0.0007516113151536972,0.02741553054663902,1618,2021-01-06,2025-06-11,True,1,False,2025
BTC,2025-06-13,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0051403750235719,0.006313500158670637,-0.011453875182242536,0.00013119125669039147,0.011453875182242536,1619,2021-01-06,2025-06-12,True,1,False,2025
BTC,2025-06-13,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0051403750235719,0.005254401606019749,-0.010394776629591648,0.00010805138117910469,0.010394776629591648,1619,2021-01-06,2025-06-12,True,1,False,2025
BTC,2025-06-14,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0051710331924247,0.0026495597807500654,-0.007820592973174764,6.116167445207049e-05,0.007820592973174764,1620,2021-01-06,2025-06-13,True,1,True,2025
BTC,2025-06-14,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0051710331924247,0.0008354087707087812,-0.0060064419631334805,3.607734505649078e-05,0.0060064419631334805,1620,2021-01-06,2025-06-13,True,1,True,2025
BTC,2025-06-15,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0013585485945171,0.0024958551859711516,-0.0038544037804882515,1.4856428503042124e-05,0.0038544037804882515,1621,2021-01-06,2025-06-14,True,1,True,2025
BTC,2025-06-15,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0013585485945171,0.0017304219292375103,-0.0030889705237546103,9.541738896624832e-06,0.0030889705237546103,1621,2021-01-06,2025-06-14,True,1,True,2025
BTC,2025-06-16,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0379782439223428,0.0020023427172545577,0.03597590120508824,0.0012942654675182697,0.03597590120508824,1622,2021-01-06,2025-06-15,True,1,False,2025
BTC,2025-06-16,Both,Extended,M3_Both,Both_Comparison_Sample,0.0379782439223428,0.0010674749787114154,0.036910768943631385,0.0013624048640101432,0.036910768943631385,1622,2021-01-06,2025-06-15,True,1,False,2025
BTC,2025-06-17,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0414315990714765,-0.004300098511734069,-0.03713150055974243,0.0013787483338181525,0.03713150055974243,1623,2021-01-06,2025-06-16,True,1,False,2025
BTC,2025-06-17,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0414315990714765,-0.0055497946950337435,-0.035881804376442755,0.0012875038853093065,0.035881804376442755,1623,2021-01-06,2025-06-16,True,1,False,2025
BTC,2025-06-18,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0041467841042586,0.005339456915506703,-0.001192672811248103,1.4224684346904534e-06,0.001192672811248103,1624,2021-01-06,2025-06-17,True,1,False,2025
BTC,2025-06-18,Both,Extended,M3_Both,Both_Comparison_Sample,0.0041467841042586,0.0035314076952175947,0.000615376409041005,3.786881248042023e-07,0.000615376409041005,1624,2021-01-06,2025-06-17,True,1,False,2025
BTC,2025-06-19,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0052933670757046,-2.5026911892192332e-05,-0.005268340163812408,2.775540808163895e-05,0.005268340163812408,1625,2021-01-06,2025-06-18,True,1,False,2025
BTC,2025-06-19,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0052933670757046,-0.0010959441748432251,-0.004197422900861374,1.7618359008675513e-05,0.004197422900861374,1625,2021-01-06,2025-06-18,True,1,False,2025
BTC,2025-06-20,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0056005658874379,0.0018832539379082958,-0.007483819825346196,5.6007559178244765e-05,0.007483819825346196,1626,2021-01-06,2025-06-19,True,1,False,2025
BTC,2025-06-20,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0056005658874379,0.0014772410174539788,-0.007077806904891879,5.009535058293516e-05,0.007077806904891879,1626,2021-01-06,2025-06-19,True,1,False,2025
BTC,2025-06-21,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0020006515302904,7.394417060970203e-05,-0.002074595700900102,4.303947322193186e-06,0.002074595700900102,1627,2021-01-06,2025-06-20,True,1,True,2025
BTC,2025-06-21,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0020006515302904,-0.001769877321968095,-0.00023077420832230515,5.3256735226786696e-08,0.00023077420832230515,1627,2021-01-06,2025-06-20,True,1,True,2025
BTC,2025-06-22,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.038857225519373,-0.000415758704339618,-0.03844146681503338,0.0014777463708913127,0.03844146681503338,1628,2021-01-06,2025-06-21,True,1,True,2025
BTC,2025-06-22,Both,Extended,M3_Both,Both_Comparison_Sample,-0.038857225519373,-0.0017966472496117345,-0.037060578269761266,0.001373486461689101,0.037060578269761266,1628,2021-01-06,2025-06-21,True,1,True,2025
BTC,2025-06-23,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0416404482657517,0.004052824635493884,0.03758762363025782,0.0014128294501699159,0.03758762363025782,1629,2021-01-06,2025-06-22,True,1,False,2025
BTC,2025-06-23,Both,Extended,M3_Both,Both_Comparison_Sample,0.0416404482657517,0.002012326227008251,0.039628122038743455,0.0015703880563175446,0.039628122038743455,1629,2021-01-06,2025-06-22,True,1,False,2025
BTC,2025-06-24,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0223799109903281,-0.003408394534692494,0.025788305525020594,0.0006650367018518077,0.025788305525020594,1630,2021-01-06,2025-06-23,True,1,False,2025
BTC,2025-06-24,Both,Extended,M3_Both,Both_Comparison_Sample,0.0223799109903281,-0.004983894827303347,0.027363805817631447,0.0007487778688250406,0.027363805817631447,1630,2021-01-06,2025-06-23,True,1,False,2025
BTC,2025-06-25,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.01587950516398,-0.003658122676480662,0.01953762784046066,0.0003817189016323435,0.01953762784046066,1631,2021-01-06,2025-06-24,True,1,False,2025
BTC,2025-06-25,Both,Extended,M3_Both,Both_Comparison_Sample,0.01587950516398,-0.005495445455867729,0.021374950619847725,0.00045688851400092865,0.021374950619847725,1631,2021-01-06,2025-06-24,True,1,False,2025
BTC,2025-06-26,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0003716982264991,-0.0010336971615219877,0.0006619989350228877,4.382425899714375e-07,0.0006619989350228877,1632,2021-01-06,2025-06-25,True,1,False,2025
BTC,2025-06-26,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0003716982264991,-0.0018542736947940567,0.0014825754682949567,2.1980300191900104e-06,0.0014825754682949567,1632,2021-01-06,2025-06-25,True,1,False,2025
BTC,2025-06-27,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0062143241938174,0.001644175208830981,-0.007858499402648381,6.175601286142496e-05,0.007858499402648381,1633,2021-01-06,2025-06-26,True,1,False,2025
BTC,2025-06-27,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0062143241938174,0.001172589133184747,-0.007386913327002147,5.456648850064193e-05,0.007386913327002147,1633,2021-01-06,2025-06-26,True,1,False,2025
BTC,2025-06-28,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0007567033223271,0.00018173437972468477,0.0005749689426024152,3.3058928495733945e-07,0.0005749689426024152,1634,2021-01-06,2025-06-27,True,1,True,2025
BTC,2025-06-28,Both,Extended,M3_Both,Both_Comparison_Sample,0.0007567033223271,-0.0005314752067314681,0.001288178529058568,1.659403922727496e-06,0.001288178529058568,1634,2021-01-06,2025-06-27,True,1,True,2025
BTC,2025-06-29,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0018752704119379,-0.0007688995581273237,0.002644169970065224,6.991634830594727e-06,0.002644169970065224,1635,2021-01-06,2025-06-28,True,1,True,2025
BTC,2025-06-29,Both,Extended,M3_Both,Both_Comparison_Sample,0.0018752704119379,-0.0017409090705920816,0.003616179482529982,1.3076754049870807e-05,0.003616179482529982,1635,2021-01-06,2025-06-28,True,1,True,2025
BTC,2025-06-30,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0018296689189536,-0.0008599457957911661,0.0026896147147447663,7.234027313771571e-06,0.0026896147147447663,1636,2021-01-06,2025-06-29,True,1,False,2025
BTC,2025-06-30,Both,Extended,M3_Both,Both_Comparison_Sample,0.0018296689189536,-0.0027497882113746994,0.0045794571303283,2.0971427608514705e-05,0.0045794571303283,1636,2021-01-06,2025-06-29,True,1,False,2025
BTC,2025-07-01,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0154826585897182,0.0016194186243560869,-0.017102077214074286,0.0002924810450361589,0.017102077214074286,1637,2021-01-06,2025-06-30,True,1,False,2025
BTC,2025-07-01,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0154826585897182,0.0012523805594940078,-0.01673503914921221,0.00028006153532566527,0.01673503914921221,1637,2021-01-06,2025-06-30,True,1,False,2025
BTC,2025-07-02,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0303375019980944,0.004002967254467045,0.026334534743627357,0.0006935077201633164,0.026334534743627357,1638,2021-01-06,2025-07-01,True,1,False,2025
BTC,2025-07-02,Both,Extended,M3_Both,Both_Comparison_Sample,0.0303375019980944,0.0038308396177511705,0.02650666238034323,0.000702603150545503,0.02650666238034323,1638,2021-01-06,2025-07-01,True,1,False,2025
BTC,2025-07-03,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0069497178712688,-0.001980113047778294,0.008929830919047095,7.974188024276948e-05,0.008929830919047095,1639,2021-01-06,2025-07-02,True,1,False,2025
BTC,2025-07-03,Both,Extended,M3_Both,Both_Comparison_Sample,0.0069497178712688,-0.002278271964452386,0.009227989835721186,8.515579640817352e-05,0.009227989835721186,1639,2021-01-06,2025-07-02,True,1,False,2025
BTC,2025-07-04,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0203334347912503,0.00047156755027054706,-0.020805002341520846,0.0004328481224306879,0.020805002341520846,1640,2021-01-06,2025-07-03,True,1,False,2025
BTC,2025-07-04,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0203334347912503,1.6582501967770096e-06,-0.020335093041447077,0.00041351600900430935,0.020335093041447077,1640,2021-01-06,2025-07-03,True,1,False,2025
BTC,2025-07-05,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0034584161478047,0.0044434577369464635,-0.0009850415891417635,9.703069323389307e-07,0.0009850415891417635,1641,2021-01-06,2025-07-04,True,1,True,2025
BTC,2025-07-05,Both,Extended,M3_Both,Both_Comparison_Sample,0.0034584161478047,0.004453290273498152,-0.0009948741256934515,9.897745259743094e-07,0.0009948741256934515,1641,2021-01-06,2025-07-04,True,1,True,2025
BTC,2025-07-06,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0055469229351286,0.0014325459930271695,0.00411437694210143,1.6928097621695915e-05,0.00411437694210143,1642,2021-01-06,2025-07-05,True,1,True,2025
BTC,2025-07-06,Both,Extended,M3_Both,Both_Comparison_Sample,0.0055469229351286,0.0007649914984720067,0.0047819314366565925,2.2866868264884582e-05,0.0047819314366565925,1642,2021-01-06,2025-07-05,True,1,True,2025
BTC,2025-07-07,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0076815608287019,0.0012326258730143177,-0.008914186701716217,7.946272455305425e-05,0.008914186701716217,1643,2021-01-06,2025-07-06,True,1,False,2025
BTC,2025-07-07,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0076815608287019,-0.00015594416512116718,-0.007525616663580733,5.6634906167164e-05,0.007525616663580733,1643,2021-01-06,2025-07-06,True,1,False,2025
BTC,2025-07-08,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0073361345369471,0.0012508459878386748,0.006085288549108425,3.703073672591012e-05,0.006085288549108425,1644,2021-01-06,2025-07-07,True,1,False,2025
BTC,2025-07-08,Both,Extended,M3_Both,Both_Comparison_Sample,0.0073361345369471,0.00042737103158135956,0.006908763505365741,4.7731013173073513e-05,0.006908763505365741,1644,2021-01-06,2025-07-07,True,1,False,2025
BTC,2025-07-09,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0187821967763229,-0.0011751680912847028,0.019957364867607602,0.0003982964124588182,0.019957364867607602,1645,2021-01-06,2025-07-08,True,1,False,2025
BTC,2025-07-09,Both,Extended,M3_Both,Both_Comparison_Sample,0.0187821967763229,-0.002375173687998433,0.021157370464321333,0.0004476343249645367,0.021157370464321333,1645,2021-01-06,2025-07-08,True,1,False,2025
BTC,2025-07-10,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0250346896251513,-0.0010436655419295618,0.026078355167080864,0.0006800806082204132,0.026078355167080864,1646,2021-01-06,2025-07-09,True,1,False,2025
BTC,2025-07-10,Both,Extended,M3_Both,Both_Comparison_Sample,0.0250346896251513,-0.0021174479744249953,0.027152137599576298,0.000737238576226325,0.027152137599576298,1646,2021-01-06,2025-07-09,True,1,False,2025
BTC,2025-07-11,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.035825129277389,-0.0015437575672296133,0.03736888684461861,0.0013964337040059097,0.03736888684461861,1647,2021-01-06,2025-07-10,True,1,False,2025
BTC,2025-07-11,Both,Extended,M3_Both,Both_Comparison_Sample,0.035825129277389,-0.001748409659353399,0.037573538936742396,0.001411770828230897,0.037573538936742396,1647,2021-01-06,2025-07-10,True,1,False,2025
BTC,2025-07-12,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0051108497117187,-0.0019355199561243565,-0.0031753297555943438,1.0082719056762835e-05,0.0031753297555943438,1648,2021-01-06,2025-07-11,True,1,True,2025
BTC,2025-07-12,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0051108497117187,-0.0014741468873728488,-0.0036367028243458515,1.3225607432605093e-05,0.0036367028243458515,1648,2021-01-06,2025-07-11,True,1,True,2025
BTC,2025-07-13,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0169217604717021,0.0028235624804765734,0.014098197991225525,0.00019875918659979544,0.014098197991225525,1649,2021-01-06,2025-07-12,True,1,True,2025
BTC,2025-07-13,Both,Extended,M3_Both,Both_Comparison_Sample,0.0169217604717021,0.0022673593891012105,0.014654401082600889,0.0002147514710897341,0.014654401082600889,1649,2021-01-06,2025-07-12,True,1,True,2025
BTC,2025-07-14,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0091468362805552,0.0002046973659788401,0.008942138914576361,7.99618483675809e-05,0.008942138914576361,1650,2021-01-06,2025-07-13,True,1,False,2025
BTC,2025-07-14,Both,Extended,M3_Both,Both_Comparison_Sample,0.0091468362805552,0.00022217275658114894,0.008924663523974051,7.964961901615292e-05,0.008924663523974051,1650,2021-01-06,2025-07-13,True,1,False,2025
BTC,2025-07-15,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0316296356767493,0.0005478713436086638,-0.03217750702035796,0.0010353919580451858,0.03217750702035796,1651,2021-01-06,2025-07-14,True,1,False,2025
BTC,2025-07-15,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0316296356767493,0.0004065696442924686,-0.03203620532104177,0.0010263184513719448,0.03203620532104177,1651,2021-01-06,2025-07-14,True,1,False,2025
BTC,2025-07-16,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0292863118854258,0.004168798996599948,0.025117512888825855,0.0006308894537203329,0.025117512888825855,1652,2021-01-06,2025-07-15,True,1,False,2025
BTC,2025-07-16,Both,Extended,M3_Both,Both_Comparison_Sample,0.0292863118854258,0.0029468914884700553,0.026339420396955745,0.0006937650668475683,0.026339420396955745,1652,2021-01-06,2025-07-15,True,1,False,2025
BTC,2025-07-17,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0038214198370703,-0.0016890300508363523,-0.002132389786233948,4.547086200434862e-06,0.002132389786233948,1653,2021-01-06,2025-07-16,True,1,False,2025
BTC,2025-07-17,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0038214198370703,-0.0025108004141082755,-0.0013106194229620246,1.7177232718453104e-06,0.0013106194229620246,1653,2021-01-06,2025-07-16,True,1,False,2025
BTC,2025-07-18,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0167965559570949,0.0016253256917525517,-0.018421881648847453,0.00033936572348414255,0.018421881648847453,1654,2021-01-06,2025-07-17,True,1,False,2025
BTC,2025-07-18,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0167965559570949,0.0008804493966246194,-0.01767700535371952,0.0003124765182754286,0.01767700535371952,1654,2021-01-06,2025-07-17,True,1,False,2025
BTC,2025-07-19,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0026256358596381,0.0033479458406801724,-0.0007223099810420722,5.217317087129987e-07,0.0007223099810420722,1655,2021-01-06,2025-07-18,True,1,True,2025
BTC,2025-07-19,Both,Extended,M3_Both,Both_Comparison_Sample,0.0026256358596381,0.0025407928146248524,8.484304501324771e-05,7.198342287119978e-09,8.484304501324771e-05,1655,2021-01-06,2025-07-18,True,1,True,2025
BTC,2025-07-20,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0028269320694725,0.0008142087468749826,0.0020127233225975174,4.05105517332799e-06,0.0020127233225975174,1656,2021-01-06,2025-07-19,True,1,True,2025
BTC,2025-07-20,Both,Extended,M3_Both,Both_Comparison_Sample,0.0028269320694725,0.0005640028255657346,0.0022629292439067658,5.120848762928447e-06,0.0022629292439067658,1656,2021-01-06,2025-07-19,True,1,True,2025
BTC,2025-07-21,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0096277217540046,0.0008481787069800262,-0.010475900460984627,0.00010974449046845792,0.010475900460984627,1657,2021-01-06,2025-07-20,True,1,False,2025
BTC,2025-07-21,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0096277217540046,0.0004904534395188203,-0.010118175193523421,0.00010237746924683273,0.010118175193523421,1657,2021-01-06,2025-07-20,True,1,False,2025
BTC,2025-07-22,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0234579986151611,0.0036356575333336893,0.01982234108182741,0.00039292520596430266,0.01982234108182741,1658,2021-01-06,2025-07-21,True,1,False,2025
BTC,2025-07-22,Both,Extended,M3_Both,Both_Comparison_Sample,0.0234579986151611,0.002967008656887142,0.020490989958273958,0.00041988066947008416,0.020490989958273958,1658,2021-01-06,2025-07-21,True,1,False,2025
BTC,2025-07-23,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0149823279857618,-0.0007507871811361208,-0.01423154080462568,0.00020253675367372574,0.01423154080462568,1659,2021-01-06,2025-07-22,True,1,False,2025
BTC,2025-07-23,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0149823279857618,-0.0019925444022012486,-0.012989783583560552,0.0001687344775477392,0.012989783583560552,1659,2021-01-06,2025-07-22,True,1,False,2025
BTC,2025-07-24,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0065785015217769,0.0019340883856791553,0.004644413136097744,2.1570573378757283e-05,0.004644413136097744,1660,2021-01-06,2025-07-23,True,1,False,2025
BTC,2025-07-24,Both,Extended,M3_Both,Both_Comparison_Sample,0.0065785015217769,0.0015850815873378326,0.004993419934439068,2.4934242641653462e-05,0.004993419934439068,1660,2021-01-06,2025-07-23,True,1,False,2025
BTC,2025-07-25,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0139685574206617,-0.00038629016355673615,-0.013582267257104963,0.00018447798384342557,0.013582267257104963,1661,2021-01-06,2025-07-24,True,1,False,2025
BTC,2025-07-25,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0139685574206617,-0.0011684833270511176,-0.012800074093610583,0.00016384189680192078,0.012800074093610583,1661,2021-01-06,2025-07-24,True,1,False,2025
BTC,2025-07-26,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0076741688479365,0.0018377509137478987,0.0058364179341886015,3.4063774302518345e-05,0.0058364179341886015,1662,2021-01-06,2025-07-25,True,1,True,2025
BTC,2025-07-26,Both,Extended,M3_Both,Both_Comparison_Sample,0.0076741688479365,0.0013658983292387668,0.006308270518697734,3.979427693707097e-05,0.006308270518697734,1662,2021-01-06,2025-07-25,True,1,True,2025
BTC,2025-07-27,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0066551631999904,-0.0010221433120259974,0.007677306512016397,5.894103527944938e-05,0.007677306512016397,1663,2021-01-06,2025-07-26,True,1,True,2025
BTC,2025-07-27,Both,Extended,M3_Both,Both_Comparison_Sample,0.0066551631999904,-0.0017437635022598717,0.008398926702250271,7.054196974977262e-05,0.008398926702250271,1663,2021-01-06,2025-07-26,True,1,True,2025
BTC,2025-07-28,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0063514812381396,-0.0008423038792606463,-0.005509177358878954,3.0351035171584488e-05,0.005509177358878954,1664,2021-01-06,2025-07-27,True,1,False,2025
BTC,2025-07-28,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0063514812381396,-0.0012488331529069488,-0.005102648085232651,2.603701748172844e-05,0.005102648085232651,1664,2021-01-06,2025-07-27,True,1,False,2025
BTC,2025-07-29,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0052862858916685,0.0012570012822888835,-0.006543287173957383,4.28146070408752e-05,0.006543287173957383,1665,2021-01-06,2025-07-28,True,1,False,2025
BTC,2025-07-29,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0052862858916685,0.0006185390030938098,-0.00590482489476231,3.486695703780472e-05,0.00590482489476231,1665,2021-01-06,2025-07-28,True,1,False,2025
BTC,2025-07-30,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0024283896908552,0.0018553933905618965,-0.004283783081417096,1.8350797488635353e-05,0.004283783081417096,1666,2021-01-06,2025-07-29,True,1,False,2025
