Date,BTC_Volume,Log_BTC_Volume,Lagged_Log_BTC_Volume
2022-05-12,66989173272,24.927796850324604,24.977300789540177
2022-05-13,42841124537,24.48076433187799,24.927796850324604
2022-05-14,28579868620,24.075968412516644,24.48076433187799
2022-05-15,25835372065,23.975010400168852,24.075968412516644
2022-05-16,32613897286,24.208004331596836,23.975010400168852
2022-05-17,29101473475,24.09405464472168,24.208004331596836
2022-05-18,31285268319,24.166413162962165,24.09405464472168
2022-05-19,33773447707,24.242940759914134,24.166413162962165
2022-05-20,30749382605,24.149135753111196,24.242940759914134
2022-05-21,17274840442,23.57251697020438,24.149135753111196
2022-05-22,21631532270,23.79741791443933,23.57251697020438
2022-05-23,31483454557,24.17272799262603,23.79741791443933
2022-05-24,26616506245,24.004797395807824,24.17272799262603
2022-05-25,27525063551,24.03836282839899,24.004797395807824
2022-05-26,36774325352,24.328065757976717,24.03836282839899
2022-05-27,36582005748,24.322822310226588,24.328065757976717
2022-05-28,35519577634,24.293349864064997,24.322822310226588
2022-05-29,18093886409,23.61883995070335,24.293349864064997
2022-05-30,39277993274,24.393930231398528,23.61883995070335
2022-05-31,33538210634,24.235951241709596,24.393930231398528
2022-06-01,41135817341,24.44014504709155,24.235951241709596
2022-06-02,29083562061,24.093438973891516,24.44014504709155
2022-06-03,26175547452,23.98809150855593,24.093438973891516
2022-06-04,16588370958,23.531967742114016,23.98809150855593
2022-06-05,17264085441,23.571894194534742,23.531967742114016
2022-06-06,31947336829,24.187354659960892,23.571894194534742
2022-06-07,40770974039,24.43123624456405,24.187354659960892
2022-06-08,30242059107,24.132499478102275,24.43123624456405
2022-06-09,21692004719,23.800209583470842,24.132499478102275
2022-06-10,29867476527,24.120035983750935,23.800209583470842
2022-06-11,27246574439,24.028193641493118,24.120035983750935
2022-06-12,34163220274,24.254415471739772,24.028193641493118
2022-06-13,68204556440,24.945777209534814,24.254415471739772
2022-06-14,50913575242,24.653395429108684,24.945777209534814
2022-06-15,54912007015,24.728997868561756,24.653395429108684
2022-06-16,31183975654,24.16317019899043,24.728997868561756
2022-06-17,27132421514,24.023995215586996,24.16317019899043
2022-06-18,42009436760,24.461160114753845,24.023995215586996
2022-06-19,35329942625,24.287996674342185,24.461160114753845
2022-06-20,30818458597,24.15137965251176,24.287996674342185
2022-06-21,28970212744,24.08953399229753,24.15137965251176
2022-06-22,28574793478,24.075790819234587,24.08953399229753
2022-06-23,26188097173,23.98857083811101,24.075790819234587
2022-06-24,24957784918,23.940451631237107,23.98857083811101
2022-06-25,18372538715,23.634122925590553,23.940451631237107
2022-06-26,18027170497,23.615145928790337,23.634122925590553
2022-06-27,20965695707,23.766153401230333,23.615145928790337
2022-06-28,21381535161,23.785793543567053,23.766153401230333
2022-06-29,23552740328,23.882508012762433,23.785793543567053
2022-06-30,26267239923,23.99158836938368,23.882508012762433
2022-07-01,30767551159,24.149726437770415,23.99158836938368
2022-07-02,18100418740,23.619200909757215,24.149726437770415
2022-07-03,16390821947,23.519987377743067,23.619200909757215
2022-07-04,21594638208,23.79571088971098,23.519987377743067
2022-07-05,26715546990,24.008511517160574,23.79571088971098
2022-07-06,24598943708,23.92596934026365,24.008511517160574
2022-07-07,25814972520,23.974220490780073,23.92596934026365
2022-07-08,49899834488,24.633283522824637,23.974220490780073
2022-07-09,29641127858,24.11242868853968,24.633283522824637
2022-07-10,28688807249,24.07977289232155,24.11242868853968
2022-07-11,24150249025,23.907560528586032,24.07977289232155
2022-07-12,25810220018,23.974036375165976,23.907560528586032
2022-07-13,33042430345,24.22105834055134,23.974036375165976
2022-07-14,31158743333,24.162360727642763,24.22105834055134
2022-07-15,25905575359,23.97772404731201,24.162360727642763
2022-07-16,24302954056,23.91386374599489,23.97772404731201
2022-07-17,22927802083,23.85561607588576,23.91386374599489
2022-07-18,39974475562,24.411506976430903,23.85561607588576
2022-07-19,48765202697,24.610282835969976,24.411506976430903
2022-07-20,42932549127,24.48289609610627,24.610282835969976
2022-07-21,33631012204,24.23871446049126,24.48289609610627
2022-07-22,31421555646,24.170759979878603,24.23871446049126
2022-07-23,24021799169,23.902227553749032,24.170759979878603
2022-07-24,23565495303,23.883049415688106,23.902227553749032
2022-07-25,35574561406,24.294896652132344,23.883049415688106
2022-07-26,28624673855,24.077534905044114,24.294896652132344
2022-07-27,31758955233,24.181440577097874,24.077534905044114
2022-07-28,40212386158,24.41744089849729,24.181440577097874
2022-07-29,35887249746,24.303647909077743,24.41744089849729
2022-07-30,28148218301,24.06074989649172,24.303647909077743
2022-07-31,23553591896,23.882544167901663,24.06074989649172
2022-08-01,25849159141,23.975543908977205,23.882544167901663
2022-08-02,28389250717,24.069276414585644,23.975543908977205
2022-08-03,26288169966,23.992384863756026,24.069276414585644
2022-08-04,25120229769,23.946939325359672,23.992384863756026
2022-08-05,28881249043,24.086458399447164,23.946939325359672
2022-08-06,15978259885,23.494494878051103,24.086458399447164
2022-08-07,15886817043,23.488755485472712,23.494494878051103
2022-08-08,28575544847,24.0758171137071,23.488755485472712
2022-08-09,23555719219,23.882634482234483,24.0758171137071
2022-08-10,32837431722,24.21483491268678,23.882634482234483
2022-08-11,37127036580,24.3376112899384,24.21483491268678
2022-08-12,27265804688,24.02889917847777,24.3376112899384
2022-08-13,22987346289,23.85820974013345,24.02889917847777
2022-08-14,22994133555,23.858504957515418,23.85820974013345
2022-08-15,35123501685,24.282136307035696,23.858504957515418
2022-08-16,27753685646,24.046634484391653,24.282136307035696
2022-08-17,30931623076,24.155044898050612,24.046634484391653
2022-08-18,23747613147,23.890747863303005,24.155044898050612
2022-08-19,40509610260,24.424805073280368,23.890747863303005
2022-08-20,27595671000,24.04092474954152,24.424805073280368
2022-08-21,23102307723,23.863198350912914,24.04092474954152
2022-08-22,31666498758,24.17852513748584,23.863198350912914
2022-08-23,31878280659,24.185190757764126,24.17852513748584
2022-08-24,31962253368,24.187821461241416,24.185190757764126
2022-08-25,31028679593,24.158177761907048,24.187821461241416
2022-08-26,42326789564,24.468686045560254,24.158177761907048
2022-08-27,30116729776,24.12834666080964,24.468686045560254
2022-08-28,24366810591,23.916487821623978,24.12834666080964
2022-08-29,32637854078,24.208738619721696,23.916487821623978
2022-08-30,34483360283,24.263742733996857,24.208738619721696
2022-08-31,33225232872,24.22657545046021,24.263742733996857
2022-09-01,30182031010,24.13051258457581,24.22657545046021
2022-09-02,29123998928,24.094828376670744,24.13051258457581
2022-09-03,23613051457,23.88506542395342,24.094828376670744
2022-09-04,25245861652,23.951928084265234,23.88506542395342
2022-09-05,28813460025,24.084108476887884,23.951928084265234
2022-09-06,43403978910,24.493816953804338,24.084108476887884
2022-09-07,35239757134,24.285440746219926,24.493816953804338
2022-09-08,32194477850,24.195060779448152,24.285440746219926
2022-09-09,48469528171,24.604201152302014,24.195060779448152
2022-09-10,36913738894,24.331849646446795,24.604201152302014
2022-09-11,34493951963,24.264049840195643,24.331849646446795
2022-09-12,50212088965,24.639521650688422,24.264049840195643
2022-09-13,51091116622,24.65687647602992,24.639521650688422
2022-09-14,37872380889,24.35748794693933,24.65687647602992
2022-09-15,36389011503,24.317532684227913,24.35748794693933
2022-09-16,30123362273,24.128566862897692,24.317532684227913
2022-09-17,24957448100,23.940438135637482,24.128566862897692
2022-09-18,31254779144,24.16543813404382,23.940438135637482
2022-09-19,40177002624,24.416560594844753,24.16543813404382
2022-09-20,36791346508,24.32852850523025,24.416560594844753
2022-09-21,46363793975,24.55978468932142,24.32852850523025
2022-09-22,41135767926,24.44014384582626,24.55978468932142
2022-09-23,38896078052,24.384159261202658,24.44014384582626
2022-09-24,26149643168,23.987101381781066,24.384159261202658
2022-09-25,23359966112,23.874289544220453,23.987101381781066
2022-09-26,44148798321,24.510831545528564,23.874289544220453
2022-09-27,58571439619,24.793513036206505,24.510831545528564
2022-09-28,53071298734,24.69490210558024,24.793513036206505
2022-09-29,41037843771,24.437760496735685,24.69490210558024
2022-09-30,43975248085,24.50689276905497,24.437760496735685
2022-10-01,18719537670,23.652833610575495,24.50689276905497
2022-10-02,20765955327,23.756580719568497,23.652833610575495
2022-10-03,30484729489,24.14049172268965,23.756580719568497
2022-10-04,35887278685,24.303648715464092,24.14049172268965
2022-10-05,33223790572,24.226532039739464,24.303648715464092
2022-10-06,34711412966,24.270334373741495,24.226532039739464
2022-10-07,29227315390,24.098369567513608,24.270334373741495
2022-10-08,16437423167,23.52282647262252,24.098369567513608
2022-10-09,16837262532,23.546860275064507,23.52282647262252
2022-10-10,27425022774,24.03472167351757,23.546860275064507
2022-10-11,28711532910,24.080564722548495,24.03472167351757
2022-10-12,24950173846,23.940146626895213,24.080564722548495
2022-10-13,44219840004,24.512439394187346,23.940146626895213
2022-10-14,38452356727,24.372685824309695,24.512439394187346
2022-10-15,16192235532,23.507797676141323,24.372685824309695
2022-10-16,17988916650,23.613021663529157,23.507797676141323
2022-10-17,27472552998,24.036453270412622,23.613021663529157
2022-10-18,30580012344,24.14361244110977,24.036453270412622
2022-10-19,22425387184,23.83345951047243,24.14361244110977
2022-10-20,24493974420,23.921692982207574,23.83345951047243
2022-10-21,32459287866,24.203252459975193,23.921692982207574
2022-10-22,16104440957,23.50236090673963,24.203252459975193
2022-10-23,22128794335,23.820145508503987,23.50236090673963
2022-10-24,30202235805,24.131181791865053,23.820145508503987
2022-10-25,47761524910,24.58948623412239,24.131181791865053
2022-10-26,58895950537,24.799038173746403,24.58948623412239
2022-10-27,49625110402,24.62776280067673,24.799038173746403
2022-10-28,43994715910,24.507335370698392,24.62776280067673
2022-10-29,40369840645,24.421348824441566,24.507335370698392
2022-10-30,31486345556,24.17281981438811,24.421348824441566
2022-10-31,45668466815,24.544673892636077,24.17281981438811
2022-11-01,39819303159,24.407617635655356,24.544673892636077
2022-11-02,55552169483,24.7405884068689,24.407617635655356
2022-11-03,43228750179,24.489771624243414,24.7405884068689
2022-11-04,64072727950,24.883284649340386,24.489771624243414
2022-11-05,37846047609,24.356792388893975,24.883284649340386
2022-11-06,35082693210,24.28097377487861,24.356792388893975
2022-11-07,53510852236,24.70315031581071,24.28097377487861
2022-11-08,118992465607,25.502326013826618,24.70315031581071
2022-11-09,102905151606,25.357073542731495,25.502326013826618
2022-11-10,83202283721,25.14454063296658,25.357073542731495
2022-11-11,55871616488,24.746322333022007,25.14454063296658
2022-11-12,29717699419,24.11500864528699,24.746322333022007
2022-11-13,27209183682,24.026820388630014,24.11500864528699
2022-11-14,49630243054,24.62786622385394,24.026820388630014
2022-11-15,36599436183,24.32329867239901,24.62786622385394
2022-11-16,33925512989,24.24743316382052,24.32329867239901
2022-11-17,27868914022,24.05077771183967,24.24743316382052
2022-11-18,26862218609,24.013986623625183,24.05077771183967
2022-11-19,16106223492,23.502471586542875,24.013986623625183
2022-11-20,21313378652,23.78260081821365,23.502471586542875
2022-11-21,37429485518,24.34572461359062,23.78260081821365
2022-11-22,30726828760,24.148402010887622,24.34572461359062
2022-11-23,32958875628,24.218526428177658,24.148402010887622
2022-11-24,26129037414,23.986313077453655,24.218526428177658
2022-11-25,18678255976,23.650625902219332,23.986313077453655
2022-11-26,18000008764,23.613638081731345,23.650625902219332
2022-11-27,20443898509,23.740950313498505,23.613638081731345
2022-11-28,27743025156,24.046250299816492,23.740950313498505
2022-11-29,23581685468,23.883736208211925,24.046250299816492
2022-11-30,29523576583,24.108454987300355,23.883736208211925
2022-12-01,22895392882,23.85420154307421,24.108454987300355
2022-12-02,19539705127,23.695714392710233,23.85420154307421
2022-12-03,16217776704,23.509373804968515,23.695714392710233
2022-12-04,16824520830,23.546103232428262,23.509373804968515
2022-12-05,22209086834,23.823767358924204,23.546103232428262
2022-12-06,19889922369,23.713479026788082,23.823767358924204
2022-12-07,19675404389,23.702635184482116,23.713479026788082
2022-12-08,20496603770,23.743525039609928,23.702635184482116
2022-12-09,20328426366,23.735286057065448,23.743525039609928
2022-12-10,12706781969,23.265401701183677,23.735286057065448
2022-12-11,14122486832,23.37103417475044,23.265401701183677
2022-12-12,19617581341,23.69969200830623,23.37103417475044
2022-12-13,26634741631,24.00548227691165,23.69969200830623
2022-12-14,25534481470,23.963295590201888,24.00548227691165
2022-12-15,20964448341,23.766093903891193,23.963295590201888
2022-12-16,24031608960,23.902635840757934,23.766093903891193
2022-12-17,14463581825,23.394899728743,23.902635840757934
2022-12-18,10924354698,23.114260509638946,23.394899728743
2022-12-19,17221074814,23.569399750606756,23.114260509638946
2022-12-20,22722096615,23.84660370713156,23.569399750606756
2022-12-21,14882945045,23.4234817664587,23.84660370713156
2022-12-22,16441573050,23.523078906303564,23.4234817664587
2022-12-23,15329265213,23.453029597370236,23.523078906303564
2022-12-24,9744636213,22.99998283857804,23.453029597370236
2022-12-25,11656379938,23.179119501224346,22.99998283857804
2022-12-26,11886957804,23.198707653178356,23.179119501224346
2022-12-27,15748580239,23.48001605459932,23.198707653178356
2022-12-28,17005713920,23.556815237470502,23.48001605459932
2022-12-29,14472237479,23.395497994454246,23.556815237470502
2022-12-30,15929162910,23.491417411465072,23.395497994454246
2022-12-31,11239186456,23.142672299433013,23.491417411465072
2023-01-01,9244361700,22.947279656676145,23.142672299433013
2023-01-02,12097775227,23.216287407106577,22.947279656676145
2023-01-03,13903079207,23.355376178233318,23.216287407106577
2023-01-04,18421743322,23.63679750618338,23.355376178233318
2023-01-05,13692758566,23.34013295821234,23.63679750618338
2023-01-06,14413662913,23.391442407092228,23.34013295821234
2023-01-07,7714767174,22.766402143952302,23.391442407092228
2023-01-08,9768827914,23.002462327943586,22.766402143952302
2023-01-09,18624736866,23.647756473112235,23.002462327943586
2023-01-10,15808338949,23.483803419333896,23.647756473112235
2023-01-11,18372283782,23.6341090497309,23.483803419333896
2023-01-12,34971338710,24.277794668958975,23.6341090497309
2023-01-13,29225029694,24.098291360351933,24.277794668958975
2023-01-14,38967784639,24.3860011068238,24.098291360351933
2023-01-15,19298407543,23.683288418727667,24.3860011068238
2023-01-16,26792494050,24.011387612474326,23.683288418727667
2023-01-17,24999983362,23.94214099629439,24.011387612474326
2023-01-18,30005625418,24.12465071496336,23.94214099629439
2023-01-19,21152848261,23.775040402922397,24.12465071496336
2023-01-20,28799154319,24.083611859733573,23.775040402922397
2023-01-21,32442278429,24.202728298899874,24.083611859733573
2023-01-22,24746386230,23.931945304391387,24.202728298899874
2023-01-23,26518700512,24.00111600076186,23.931945304391387
2023-01-24,26405069715,23.99682186332148,24.00111600076186
2023-01-25,30685366709,24.147051723473762,23.99682186332148
2023-01-26,26357839322,23.99503157516349,24.147051723473762
2023-01-27,25383335641,23.95735871853214,23.99503157516349
2023-01-28,14712928379,23.411992425778422,23.95735871853214
2023-01-29,27423687259,24.034672975380477,23.411992425778422
2023-01-30,27205595568,24.02668850850279,24.034672975380477
2023-01-31,22837828665,23.851684150008392,24.02668850850279
2023-02-01,26683255504,24.007302070939758,23.851684150008392
2023-02-02,32066936882,24.191091332588055,24.007302070939758
2023-02-03,27083066007,24.022174498928667,24.191091332588055
2023-02-04,15639298538,23.473052720546253,24.022174498928667
2023-02-05,19564262605,23.69697040240197,23.473052720546253
2023-02-06,23825006542,23.89400156107216,23.69697040240197
2023-02-07,27187964471,24.026040229640188,23.89400156107216
2023-02-08,25371367758,23.95688712152062,24.026040229640188
2023-02-09,32572572185,24.206736427172146,23.95688712152062
2023-02-10,27078406594,24.022002442565064,24.206736427172146
2023-02-11,16356226232,23.517874471096853,24.022002442565064
2023-02-12,17821046406,23.60364597814049,23.517874471096853
2023-02-13,23918742607,23.89792819805018,23.60364597814049
2023-02-14,26792596581,24.011391439322384,23.89792819805018
2023-02-15,32483312909,24.203992345468205,24.011391439322384
2023-02-16,39316664596,24.3949143014656,24.203992345468205
2023-02-17,41358451255,24.445542620966762,24.3949143014656
2023-02-18,19625427158,23.700091866390746,24.445542620966762
2023-02-19,25555105670,23.96410296416104,23.700091866390746
2023-02-20,28987376573,24.09012628158023,23.96410296416104
2023-02-21,31252098714,24.165352369721766,24.09012628158023
2023-02-22,30199996781,24.131107654737825,24.165352369721766
2023-02-23,30476264066,24.140213990239417,24.131107654737825
2023-02-24,26811744928,24.01210587204464,24.140213990239417
2023-02-25,16100721565,23.50212992563441,24.01210587204464
2023-02-26,16644534842,23.535347761773355,23.50212992563441
2023-02-27,22660763494,23.843900785447328,23.535347761773355
2023-02-28,20535363434,23.745414282469564,23.843900785447328
2023-03-01,24662841200,23.92856354296883,23.745414282469564
2023-03-02,20386398516,23.73813377601525,23.92856354296883
2023-03-03,26062404610,23.98375967645077,23.73813377601525
2023-03-04,11166012913,23.136140440291012,23.98375967645077
2023-03-05,13317001733,23.312307381600824,23.136140440291012
2023-03-06,17353192895,23.577042354938367,23.312307381600824
2023-03-07,22765452204,23.848509969537627,23.577042354938367
2023-03-08,22536575684,23.838405412277634,23.848509969537627
2023-03-09,30364664171,24.136545406494957,23.838405412277634
2023-03-10,39578257695,24.40154575631868,24.136545406494957
2023-03-11,30180288176,24.13045483881574,24.40154575631868
2023-03-12,29279035521,24.100137585640436,24.13045483881574
2023-03-13,49466362688,24.624558733871407,24.100137585640436
2023-03-14,54622230164,24.72370678269669,24.624558733871407
2023-03-15,43655701450,24.499599728113537,24.72370678269669
2023-03-16,33866061747,24.245679221461977,24.499599728113537
2023-03-17,50730261335,24.649788440000012,24.245679221461977
2023-03-18,35723036817,24.29906160661418,24.649788440000012
2023-03-19,37769448859,24.3547663815336,24.29906160661418
2023-03-20,44774027664,24.52489406861049,24.3547663815336
2023-03-21,36102192830,24.309619443653748,24.52489406861049
2023-03-22,33382021890,24.231283325245037,24.309619443653748
2023-03-23,24220433689,23.910462481145558,24.231283325245037
2023-03-24,25980310960,23.980604817324316,23.910462481145558
2023-03-25,13383005987,23.317251529119137,23.980604817324316
2023-03-26,13878363192,23.35359685942288,23.317251529119137
2023-03-27,18188895178,23.624077089753868,23.35359685942288
2023-03-28,17783600385,23.60154254287676,23.624077089753868
2023-03-29,20684945906,23.752672021724628,23.60154254287676
2023-03-30,22435349951,23.833903674692642,23.752672021724628
2023-03-31,19001327598,23.667774687250756,23.833903674692642
2023-04-01,10876469901,23.109867568097766,23.667774687250756
2023-04-02,12284641999,23.231615701184396,23.109867568097766
2023-04-03,19556501327,23.696573616791376,23.231615701184396
2023-04-04,15284538859,23.450107622321507,23.696573616791376
2023-04-05,17052315986,23.559551866407215,23.450107622321507
2023-04-06,13837809380,23.350670492816143,23.559551866407215
2023-04-07,10861680497,23.108506881377778,23.350670492816143
2023-04-08,9373255556,22.9611263174623,23.108506881377778
2023-04-09,12175322951,23.22267703131275,22.9611263174623
2023-04-10,19282400094,23.682458604584365,23.22267703131275
2023-04-11,20121259843,23.725042796668912,23.682458604584365
2023-04-12,18651929926,23.64921545896928,23.725042796668912
2023-04-13,17487721001,23.584764814513626,23.64921545896928
2023-04-14,22659995079,23.843866875379433,23.584764814513626
2023-04-15,11940685378,23.20321734510599,23.843866875379433
2023-04-16,12854816417,23.276984396504336,23.20321734510599
2023-04-17,17872186762,23.606511529196275,23.276984396504336
2023-04-18,19480529496,23.692681316310896,23.606511529196275
2023-04-19,24571565421,23.924855734148345,23.692681316310896
2023-04-20,21340360360,23.78386596927538,23.924855734148345
2023-04-21,20759504330,23.75627001875482,23.78386596927538
2023-04-22,13125734602,23.297840613534046,23.75627001875482
2023-04-23,12785446832,23.271573394785523,23.297840613534046
2023-04-24,17703288330,23.597016240626907,23.271573394785523
2023-04-25,17733373139,23.59871418930383,23.597016240626907
2023-04-26,31854242019,24.18443639750566,23.59871418930383
2023-04-27,27153445027,24.024769763932287,24.18443639750566
2023-04-28,17544464887,23.588004346057936,24.024769763932287
2023-04-29,10662634333,23.09001134832494,23.588004346057936
2023-04-30,14652199272,23.407856282098095,23.09001134832494
2023-05-01,18655599976,23.64941220477483,23.407856282098095
2023-05-02,16432924527,23.522552752364373,23.64941220477483
2023-05-03,19122972518,23.67415619890861,23.522552752364373
2023-05-04,15548678514,23.467241488937884,23.67415619890861
2023-05-05,17936566518,23.61010728830372,23.467241488937884
2023-05-06,15913866714,23.490456686473944,23.61010728830372
2023-05-07,11301355486,23.148188509984013,23.490456686473944
2023-05-08,19122903752,23.674152602913082,23.148188509984013
2023-05-09,14128593256,23.371466471432626,23.674152602913082
2023-05-10,20656025026,23.75127288261077,23.371466471432626
2023-05-11,16724343943,23.54013121606279,23.75127288261077
2023-05-12,19313599897,23.684075342578108,23.54013121606279
2023-05-13,9999171605,23.025768087009077,23.684075342578108
2023-05-14,10014858959,23.02733572298949,23.025768087009077
2023-05-15,14413231792,23.39141249606612,23.02733572298949
2023-05-16,12732238816,23.26740310333769,23.39141249606612
2023-05-17,15140006925,23.44060654235323,23.26740310333769
2023-05-18,15222938600,23.446069245644836,23.44060654235323
2023-05-19,11258983301,23.144432162597283,23.446069245644836
2023-05-20,7044911360,22.67557140024487,23.144432162597283
2023-05-21,8647416921,22.880526491444105,22.67557140024487
2023-05-22,11056770492,23.126308791485606,22.880526491444105
2023-05-23,13697203143,23.34045749879303,23.126308791485606
2023-05-24,16299104428,23.514376000182217,23.34045749879303
2023-05-25,13851122697,23.351632127449715,23.514376000182217
2023-05-26,12711619225,23.265782311751707,23.351632127449715
2023-05-27,7892015141,22.78911734363003,23.265782311751707
2023-05-28,14545229578,23.40052891274976,22.78911734363003
2023-05-29,15181308984,23.44333083602627,23.40052891274976
2023-05-30,13251081851,23.307345035177608,23.44333083602627
2023-05-31,15656371534,23.47414379785212,23.307345035177608
2023-06-01,14678970415,23.409681722455208,23.47414379785212
2023-06-02,14837415000,23.420417868137903,23.409681722455208
2023-06-03,8385597470,22.84978148430444,23.420417868137903
2023-06-04,9360912318,22.959808592557827,22.84978148430444
2023-06-05,21513292646,23.791936843639096,22.959808592557827
2023-06-06,21929670693,23.81110638298439,23.791936843639096
2023-06-07,19530045082,23.695219890178468,23.81110638298439
2023-06-08,11904824295,23.2002095578515,23.695219890178468
2023-06-09,11015551640,23.122573896745628,23.2002095578515
2023-06-10,19872933189,23.712624501588856,23.122573896745628
2023-06-11,10732609603,23.09655257026335,23.712624501588856
2023-06-12,11677889997,23.180963147085365,23.09655257026335
2023-06-13,14143474486,23.372519187598282,23.180963147085365
2023-06-14,14265717766,23.38112513692508,23.372519187598282
2023-06-15,15837384409,23.4856390840035,23.38112513692508
2023-06-16,16324646965,23.51594188645394,23.4856390840035
2023-06-17,11090276850,23.129334601928562,23.51594188645394
2023-06-18,9565695129,22.981449111426944,23.129334601928562
2023-06-19,12826986222,23.27481708712306,22.981449111426944
2023-06-20,22211859147,23.823892179003668,23.27481708712306
2023-06-21,33346760979,24.230226482522426,23.823892179003668
2023-06-22,20653160491,23.751134195054057,24.230226482522426
2023-06-23,24115570085,23.906123530453314,23.751134195054057
2023-06-24,12147822496,23.22041577223521,23.906123530453314
2023-06-25,12703464114,23.26514055809927,23.22041577223521
2023-06-26,16493186997,23.52621322330971,23.26514055809927
2023-06-27,16428827944,23.52230343011506,23.52621322330971
2023-06-28,14571500779,23.40233345658466,23.52230343011506
2023-06-29,13180860821,23.302031676558705,23.40233345658466
2023-06-30,26387306197,23.996148905593643,23.302031676558705
2023-07-01,9086606733,22.930067378743573,23.996148905593643
2023-07-02,10533418042,23.077818710800855,22.930067378743573
2023-07-03,15271884873,23.44927938490509,23.077818710800855
2023-07-04,12810828427,23.273556621099694,23.44927938490509
2023-07-05,12481622280,23.247523181824292,23.273556621099694
2023-07-06,21129219509,23.773922730315263,23.247523181824292
2023-07-07,13384770155,23.31738334193715,23.773922730315263
2023-07-08,7509378699,22.739418569473255,23.31738334193715
2023-07-09,7903327692,22.79054973456371,22.739418569473255
2023-07-10,14828209155,23.4197972275441,22.79054973456371
2023-07-11,12151839152,23.220746365812584,23.4197972275441
2023-07-12,14805659717,23.418275357925957,23.220746365812584
2023-07-13,23686079548,23.88815335167966,23.418275357925957
2023-07-14,20917902660,23.763871215859112,23.88815335167966
2023-07-15,8011667756,22.804164785592597,23.763871215859112
2023-07-16,8516564470,22.865278865247408,22.804164785592597
2023-07-17,13240156074,23.30652017545226,22.865278865247408
2023-07-18,13138897269,23.298842924791757,23.30652017545226
2023-07-19,12128602812,23.21883236876689,23.298842924791757
2023-07-20,14655207121,23.40806154413802,23.21883236876689
2023-07-21,10972789818,23.11868439230156,23.40806154413802
2023-07-22,7873300598,22.786743201291202,23.11868439230156
2023-07-23,9220145050,22.944656606495286,22.786743201291202
2023-07-24,15395817395,23.45736171174938,22.944656606495286
2023-07-25,10266772793,23.052178575184925,23.45736171174938
2023-07-26,13497554655,23.3257743693169,23.052178575184925
2023-07-27,10770779217,23.100102676193902,23.3257743693169
2023-07-28,11218474952,23.140827805521052,23.100102676193902
2023-07-29,6481775959,22.592260377507802,23.140827805521052
2023-07-30,8678454527,22.884109299881114,22.592260377507802
2023-07-31,11656781982,23.1791539919555,22.884109299881114
2023-08-01,18272392391,23.62865714517848,23.1791539919555
2023-08-02,19212655598,23.67883504456818,23.62865714517848
2023-08-03,12780357746,23.27117527814877,23.67883504456818
2023-08-04,12036639988,23.211221167115475,23.27117527814877
2023-08-05,6598366353,22.61008793306737,23.211221167115475
2023-08-06,7269806994,22.706995579858823,22.61008793306737
2023-08-07,13618163710,23.334670305524,22.706995579858823
2023-08-08,17570561357,23.589490688378916,23.334670305524
2023-08-09,18379521213,23.634502904187546,23.589490688378916
2023-08-10,11865344789,23.1968877857461,23.634502904187546
2023-08-11,10195168197,23.04517973882595,23.1968877857461
2023-08-12,6194358008,22.546904715987594,23.04517973882595
2023-08-13,7329897180,22.71522732546146,22.546904715987594
2023-08-14,14013695304,23.363300924400644,22.71522732546146
2023-08-15,12640195779,23.260147714390108,23.363300924400644
2023-08-16,14949271904,23.427928433523544,23.260147714390108
2023-08-17,31120851211,24.161143888421087,23.427928433523544
2023-08-18,24026236529,23.902412258907034,24.161143888421087
2023-08-19,10631443812,23.087081844347917,23.902412258907034
2023-08-20,9036580420,22.924546667663655,23.087081844347917
2023-08-21,13371557893,23.31639574281292,22.924546667663655
2023-08-22,14503820706,23.39767794862923,23.31639574281292
2023-08-23,16985265785,23.555612086655543,23.39767794862923
2023-08-24,12871532023,23.278283889776088,23.555612086655543
2023-08-25,12406045118,23.241449700279375,23.278283889776088
2023-08-26,6034817316,22.520811420283803,23.241449700279375
2023-08-27,6913768611,22.656780711151658,22.520811420283803
2023-08-28,11002805166,23.12141609232487,22.656780711151658
2023-08-29,29368391712,24.103184821107018,23.12141609232487
2023-08-30,16343655235,23.51710559995388,24.103184821107018
2023-08-31,20181001451,23.7280074765573,23.51710559995388
2023-09-01,17202862221,23.568341615119184,23.7280074765573
2023-09-02,10100387473,23.035839623721124,23.568341615119184
2023-09-03,8962524523,22.916317779046928,23.035839623721124
2023-09-04,10680635106,23.09169813556431,22.916317779046928
2023-09-05,11094740040,23.12973696268243,23.09169813556431
2023-09-06,12752705327,23.269009268553127,23.12973696268243
2023-09-07,11088307100,23.12915697561936,23.269009268553127
2023-09-08,10817356400,23.104417755188976,23.12915697561936
2023-09-09,5481314132,22.424610714267175,23.104417755188976
2023-09-10,7899553047,22.790072018489774,22.424610714267175
2023-09-11,14600006467,23.404287808605808,22.790072018489774
2023-09-12,18657279324,23.649502219163033,23.404287808605808
2023-09-13,13072077070,23.29374427085451,23.649502219163033
2023-09-14,13811359124,23.348757215455567,23.29374427085451
2023-09-15,11479735788,23.163849212590403,23.348757215455567
2023-09-16,7402031417,22.725020315294774,23.163849212590403
2023-09-17,6774210670,22.63638869065173,22.725020315294774
2023-09-18,15615339655,23.471519579286063,22.63638869065173
2023-09-19,13807690550,23.34849156011515,23.471519579286063
2023-09-20,13281116604,23.309609059086544,23.34849156011515
2023-09-21,13371443708,23.31638720338255,23.309609059086544
