Asset,Model,Date,Actual_Return,Predicted_Return,Forecast_Error,Squared_Error,Absolute_Error,Actual_Direction,Predicted_Direction,Direction_Correct,Training_Observations
BTC,Cross_Crypto,2025-09-04,-0.0166477058203542,0.0031004210898398672,-0.019748126910194067,0.0003899885164611311,0.019748126910194067,0,1,0,1163
BTC,Cross_Crypto,2025-09-05,0.0112163961830805,0.0004915879554117479,0.010724808227668753,0.00011502151152027137,0.010724808227668753,1,1,1,1164
BTC,Cross_Crypto,2025-09-08,0.0056887305348703,0.0022959930164311824,0.003392737518439118,1.1510667869024424e-05,0.003392737518439118,1,1,1,1165
BTC,Cross_Crypto,2025-09-09,-0.0043624192418514,0.0012136272655814372,-0.005576046507432837,3.109229465305394e-05,0.005576046507432837,0,1,0,1166
BTC,Cross_Crypto,2025-09-10,0.0188760116566982,0.0014707495514176203,0.01740526210528058,0.0003029431489535162,0.01740526210528058,1,1,1,1167
BTC,Cross_Crypto,2025-09-11,0.0070273607405556,-0.0019900179121468617,0.009017378652702461,8.131311776621406e-05,0.009017378652702461,1,0,0,1168
BTC,Cross_Crypto,2025-09-12,0.015689928153922,0.00036184324599001366,0.015328084907931985,0.0002349501869447723,0.015328084907931985,1,1,1,1169
BTC,Cross_Crypto,2025-09-15,-0.0038201676241366,0.0008954552467959551,-0.004715622870932554,2.2237099060862185e-05,0.004715622870932554,0,1,0,1170
BTC,Cross_Crypto,2025-09-16,0.012897080812772,0.001356451613187929,0.011540629199584072,0.0001331861223222925,0.011540629199584072,1,1,1,1171
BTC,Cross_Crypto,2025-09-17,-0.0108647567851954,-0.001039341979451231,-0.009825414805744169,9.653877610493672e-05,0.009825414805744169,0,0,1,1172
BTC,Cross_Crypto,2025-09-18,0.0166929519042229,0.002160834410544231,0.014532117493678668,0.00021118243885008157,0.014532117493678668,1,1,1,1173
BTC,Cross_Crypto,2025-09-19,-0.0186742864156792,-0.0028393429747903265,-0.015834943440888875,0.0002507454337761496,0.015834943440888875,0,0,1,1174
BTC,Cross_Crypto,2025-09-22,-0.0225206528402166,0.0025740388415748314,-0.02509469168179143,0.0006297435506041721,0.02509469168179143,0,1,0,1175
BTC,Cross_Crypto,2025-09-23,-0.0073357729407807,0.003069590075970779,-0.01040536301675148,0.00010827157951037946,0.01040536301675148,0,1,0,1176
BTC,Cross_Crypto,2025-09-24,0.0138934106339556,0.0039619731330139615,0.009931437500941638,9.86334508351099e-05,0.009931437500941638,1,1,1,1177
BTC,Cross_Crypto,2025-09-25,-0.0393282822798456,-0.0036866335808561287,-0.03564164869898947,0.0012703271219821777,0.03564164869898947,0,0,1,1178
BTC,Cross_Crypto,2025-09-26,0.0015094902458425,0.0036994094087605123,-0.0021899191629180122,4.7957459401155275e-06,0.0021899191629180122,1,1,1,1179
BTC,Cross_Crypto,2025-09-29,0.0307312505198707,0.0003307200622314696,0.03040053045763923,0.0009241922521058505,0.03040053045763923,1,1,1,1180
BTC,Cross_Crypto,2025-09-30,0.0024820015753068,-0.0003774120783783773,0.0028594136536851775,8.176246442881216e-06,0.0028594136536851775,1,0,0,1181
BTC,Cross_Crypto,2025-10-01,0.0254016005298061,0.00025117542634373047,0.02515042510346237,0.0006325438828848702,0.02515042510346237,1,1,1,1182
BTC,Cross_Crypto,2025-10-02,0.0262898622865122,-0.0009144028774444278,0.027204265163956628,0.0007400720431108641,0.027204265163956628,1,0,0,1183
BTC,Cross_Crypto,2025-10-03,0.0149945258714193,-0.002858751650607741,0.01785327752202704,0.000318739518278516,0.01785327752202704,1,0,0,1184
BTC,Cross_Crypto,2025-10-06,0.0199538786450737,0.0009609694954506517,0.01899290914962305,0.0003607305979658349,0.01899290914962305,1,1,1,1185
BTC,Cross_Crypto,2025-10-07,-0.0261462439945661,0.0012716560537372537,-0.027417900048303353,0.000751741243058753,0.027417900048303353,0,1,0,1186
BTC,Cross_Crypto,2025-10-08,0.0074892442519367,0.004462194660849038,0.003027049591087662,9.163029226903982e-06,0.003027049591087662,1,1,1,1187
BTC,Cross_Crypto,2025-10-09,-0.0144294946717316,0.001220675716687554,-0.015650170388419156,0.0002449278331865518,0.015650170388419156,0,1,0,1188
BTC,Cross_Crypto,2025-10-10,-0.0576142028001618,-0.002202440692028077,-0.05541176210813373,0.0030704633799284045,0.05541176210813373,0,0,1,1189
BTC,Cross_Crypto,2025-10-14,-0.0239259949548147,0.005709768886252766,-0.029635763841067465,0.0008782784984435218,0.029635763841067465,0,1,0,1190
BTC,Cross_Crypto,2025-10-15,-0.0166044090832243,0.0036331120854530934,-0.020237521168677393,0.0004095572630526656,0.020237521168677393,0,1,0,1191
BTC,Cross_Crypto,2025-10-16,-0.0305539851750346,0.002036082354835912,-0.03259006752987051,0.0010621125016015201,0.03259006752987051,0,1,0,1192
BTC,Cross_Crypto,2025-10-17,-0.0071531705525628,0.008335538326301042,-0.015488708878863841,0.00023990010273419558,0.015488708878863841,0,1,0,1193
BTC,Cross_Crypto,2025-10-20,0.0194857178327793,-0.0042048239794649535,0.023690541812244253,0.0005612417713576932,0.023690541812244253,1,0,0,1194
BTC,Cross_Crypto,2025-10-21,-0.0014871801435665,0.0004928877513507429,-0.001980067894917243,3.920668868482002e-06,0.001980067894917243,0,1,0,1195
BTC,Cross_Crypto,2025-10-22,-0.0296534477167407,-0.007392147902250883,-0.022261299814489818,0.0004955654694306044,0.022261299814489818,0,0,1,1196
BTC,Cross_Crypto,2025-10-23,0.0176424962097979,0.0016174600577284412,0.016025036152069457,0.00025680178367513306,0.016025036152069457,1,1,1,1197
BTC,Cross_Crypto,2025-10-24,0.0116390924671684,4.771365884950057e-05,0.011591378808318899,0.00013436006267794447,0.011591378808318899,1,1,1,1198
BTC,Cross_Crypto,2025-10-27,0.0099262055285698,-0.0013303309735837356,0.011256536502153535,0.00012670961402431495,0.011256536502153535,1,0,0,1199
BTC,Cross_Crypto,2025-10-28,-0.0147685271155038,-0.004707091288469436,-0.010061435827034363,0.00010123249090153067,0.010061435827034363,0,0,1,1200
BTC,Cross_Crypto,2025-10-29,-0.012181696800713,-0.00028346231926447765,-0.011898234481448522,0.0001415679837755306,0.011898234481448522,0,0,1,1201
BTC,Cross_Crypto,2025-10-30,-0.0360429342047102,0.001726903813052759,-0.03776983801776296,0.001426560663888052,0.03776983801776296,0,1,0,1202
BTC,Cross_Crypto,2025-10-31,0.0176601380811174,0.004381510841973964,0.013278627239143435,0.00017632194135612202,0.013278627239143435,1,1,1,1203
BTC,Cross_Crypto,2025-11-03,-0.0291502668727765,0.0003812698638147906,-0.029531536736591292,0.000872111662024641,0.029531536736591292,0,1,0,1204
BTC,Cross_Crypto,2025-11-04,-0.0633740452071202,0.0015553547998427876,-0.06492940000696298,0.004215826985264205,0.06492940000696298,0,1,0,1205
BTC,Cross_Crypto,2025-11-05,0.0329853455650725,0.002886672046726227,0.030098673518346275,0.0009059301475639993,0.030098673518346275,1,1,1,1206
BTC,Cross_Crypto,2025-11-06,-0.0252048543811298,-0.0016257186636315021,-0.023579135717498298,0.0005559756411842039,0.023579135717498298,0,0,1,1207
BTC,Cross_Crypto,2025-11-07,0.0267502900025979,0.004193124431566483,0.022557165571031417,0.0005088257185989251,0.022557165571031417,1,1,1,1208
BTC,Cross_Crypto,2025-11-10,0.0105043321621615,-5.207094572182158e-05,0.010556403107883321,0.00011143764657612864,0.010556403107883321,1,0,0,1209
BTC,Cross_Crypto,2025-11-12,-0.007572923304809,0.0026836247886428133,-0.010256548093451813,0.00010519677879329002,0.010256548093451813,0,1,0,1210
BTC,Cross_Crypto,2025-11-13,-0.0306206357366333,0.004878092584546599,-0.035498728321179895,0.0012601597124209396,0.035498728321179895,0,1,0,1211
BTC,Cross_Crypto,2025-11-14,-0.0391503354714297,0.0013691065680250768,-0.040519442039454776,0.001641825183188735,0.040519442039454776,0,1,0,1212
BTC,Cross_Crypto,2025-11-17,-0.0176441309297601,-0.0016064189552913999,-0.0160377119744687,0.00025720820537601674,0.0160377119744687,0,0,1,1213
BTC,Cross_Crypto,2025-11-18,0.0071132451859113,0.0011658452104192016,0.0059473999754920985,3.537156646848341e-05,0.0059473999754920985,1,1,1,1214
BTC,Cross_Crypto,2025-11-19,-0.0210577376178096,0.0002201612527677338,-0.021277898870577332,0.0004527489803465161,0.021277898870577332,0,1,0,1215
BTC,Cross_Crypto,2025-11-20,-0.0372978608455766,0.0010420192606027043,-0.0383398801061793,0.0014699464065562034,0.0383398801061793,0,1,0,1216
BTC,Cross_Crypto,2025-11-21,-0.0238467080382645,0.004236160814994963,-0.028082868853259463,0.0007886475230293705,0.028082868853259463,0,1,0,1217
BTC,Cross_Crypto,2025-11-24,0.0090451901082058,-0.004969693366744049,0.014014883474949849,0.00019641695881642235,0.014014883474949849,1,0,0,1218
BTC,Cross_Crypto,2025-11-25,-0.02011788325946,9.025274402022637e-05,-0.020208136003480228,0.00040836876073515384,0.020208136003480228,0,1,0,1219
BTC,Cross_Crypto,2025-11-26,0.0356818949837344,0.004094903392079338,0.03158699159165506,0.0009977380378112875,0.03158699159165506,1,1,1,1220
BTC,Cross_Crypto,2025-11-28,-0.0051948271339137,-0.0017253664748756448,-0.0034694606590380556,1.2037157264612779e-05,0.0034694606590380556,0,0,1,1221
BTC,Cross_Crypto,2025-12-01,-0.0531350664648002,0.002021682686851649,-0.05515674915165185,0.003042266976978247,0.05515674915165185,0,1,0,1222
BTC,Cross_Crypto,2025-12-02,0.0579729924579246,0.004148447169369601,0.053824545288555,0.0028970816755197084,0.053824545288555,1,1,1,1223
BTC,Cross_Crypto,2025-12-03,0.0228403976892387,-0.00817766056876789,0.03101805825800659,0.0009621199380970908,0.03101805825800659,1,0,0,1224
BTC,Cross_Crypto,2025-12-04,-0.0168738629983313,-0.0003524439119060793,-0.01652141908642522,0.00027295728862929554,0.01652141908642522,0,0,1,1225
BTC,Cross_Crypto,2025-12-05,-0.0330165845957834,0.0017838317188783245,-0.03480041631466173,0.0012110689756737742,0.03480041631466173,0,1,0,1226
BTC,Cross_Crypto,2025-12-08,0.0123930461845403,-0.0007981147667671107,0.01319116095130741,0.00017400672724329742,0.01319116095130741,1,0,0,1227
BTC,Cross_Crypto,2025-12-09,0.0145314140683793,-0.0018754150869696312,0.016406829155348933,0.00026918404293280776,0.016406829155348933,1,0,0,1228
BTC,Cross_Crypto,2025-12-10,-0.0030149598901376,0.0003417406106229412,-0.0033567005007605413,1.1267438251806069e-05,0.0033567005007605413,0,1,0,1229
BTC,Cross_Crypto,2025-12-11,0.0054002300906678,0.0011725120656530946,0.004227718025014706,1.7873599699034243e-05,0.004227718025014706,1,1,1,1230
BTC,Cross_Crypto,2025-12-12,-0.0293986779264238,-6.054019471962019e-05,-0.02933813773170418,0.0008607263255644445,0.02933813773170418,0,0,1,1231
BTC,Cross_Crypto,2025-12-15,-0.0255916762648211,0.003551247744379843,-0.029142924009200943,0.0008493100198060608,0.029142924009200943,0,1,0,1232
BTC,Cross_Crypto,2025-12-16,0.0178996453156278,0.0026320064186246203,0.01526763889700318,0.0002331007974892845,0.01526763889700318,1,1,1,1233
BTC,Cross_Crypto,2025-12-17,-0.0207609646560426,-0.0019337403333583927,-0.018827224322684206,0.00035446437569667177,0.018827224322684206,0,0,1,1234
BTC,Cross_Crypto,2025-12-18,-0.0044331347813775,0.00293055335560706,-0.00736368813698456,5.422390297876714e-05,0.00736368813698456,0,1,0,1235
BTC,Cross_Crypto,2025-12-19,0.0253697349033878,0.000692060881007546,0.024677674022380254,0.0006089875951548612,0.024677674022380254,1,1,1,1236
BTC,Cross_Crypto,2025-12-22,0.0010552617757264,0.001098112299999697,-4.285052427329696e-05,1.836167430496412e-09,4.285052427329696e-05,1,1,1,1237
BTC,Cross_Crypto,2025-12-23,-0.0066415618703312,0.002452333585450682,-0.009093895455781882,8.269893456069036e-05,0.009093895455781882,0,1,0,1238
BTC,Cross_Crypto,2025-12-24,-0.0002490387408431,0.002051500757168513,-0.002300539498011613,5.2924819819115255e-06,0.002300539498011613,0,1,0,1239
BTC,Cross_Crypto,2025-12-26,-0.004811213680116,0.0012365748344712532,-0.006047788514587253,3.6575745917173495e-05,0.006047788514587253,0,1,0,1240
BTC,Cross_Crypto,2025-12-29,-0.0034935276376092,0.0034055181153119854,-0.006899045752921185,4.759683230089984e-05,0.006899045752921185,0,1,0,1241
BTC,Cross_Crypto,2025-12-30,0.0109846166391908,-0.0034982934225656973,0.014482910061756497,0.00020975468385692759,0.014482910061756497,1,0,0,1242
BTC,Cross_Crypto,2025-12-31,-0.0058062780569171,0.00014426930283600176,-0.005950547359753102,3.540901388066461e-05,0.005950547359753102,0,1,0,1243
ETH,Baseline,2024-01-02,0.0125389495095303,-0.0025803995068775323,0.015119349016407832,0.0002285947146799525,0.015119349016407832,1,0,0,746
ETH,Baseline,2024-01-03,-0.0608662083679716,-0.0013142504138270302,-0.05955195795414457,0.003546435696172203,0.05955195795414457,0,0,1,747
ETH,Baseline,2024-01-04,0.021428360404804,0.0059401686210273094,0.015488191783776691,0.0002398840847310478,0.015488191783776691,1,1,1,748
ETH,Baseline,2024-01-05,-0.0123791315114931,-0.003663817057349246,-0.008715314454143853,7.595670603460876e-05,0.008715314454143853,0,0,1,749
ETH,Baseline,2024-01-08,0.042860740297264,-0.0012633465536239653,0.044124086850887964,0.001946935040424704,0.044124086850887964,1,0,0,750
ETH,Baseline,2024-01-09,-0.009103463761962,-0.0034022507263353676,-0.005701213035626632,3.2503830077599034e-05,0.005701213035626632,0,0,1,751
ETH,Baseline,2024-01-10,0.0868154442999705,0.0022506807251641576,0.08456476357480634,0.007151199238462894,0.08456476357480634,1,1,1,752
ETH,Baseline,2024-01-11,0.0293654497086816,-0.006903495886965016,0.03626894559564662,0.0013154364146199743,0.03626894559564662,1,0,0,753
ETH,Baseline,2024-01-12,-0.0310160429312558,0.0016427654592853515,-0.03265880839054115,0.0010665977654900811,0.03265880839054115,0,1,0,754
ETH,Baseline,2024-01-16,0.0326778382677836,0.0009830935415502068,0.0316947447262334,0.0010045568432610998,0.0316947447262334,1,1,1,755
ETH,Baseline,2024-01-17,-0.0313496983601835,-0.0047446666265606105,-0.026605031733622893,0.0007078277135470812,0.026605031733622893,0,0,1,756
ETH,Baseline,2024-01-18,-0.0281663490167934,0.00019498556807303735,-0.02836133458486644,0.0008043652994347411,0.02836133458486644,0,1,0,757
ETH,Baseline,2024-01-19,0.0133181477508721,0.0012629212972634285,0.01205522645360867,0.00014532848484778628,0.01205522645360867,1,1,1,758
ETH,Baseline,2024-01-22,-0.0614152350583283,-0.001420186381163229,-0.05999504867716507,0.003599405865775406,0.05999504867716507,0,0,1,759
ETH,Baseline,2024-01-23,-0.0545607931933054,0.005761213015711565,-0.06032200620901697,0.0036387444330806817,0.06032200620901697,0,1,0,760
ETH,Baseline,2024-01-24,0.0066552219565532,0.004260985272479933,0.002394236684073267,5.732369299362152e-06,0.002394236684073267,1,1,1,761
ETH,Baseline,2024-01-25,0.0009020590107201,-0.003995171482873263,0.004897230493593363,2.3982866507380695e-05,0.004897230493593363,1,0,0,762
ETH,Baseline,2024-01-26,0.0183372531811751,0.0007982282488922293,0.017539024932282873,0.00030761739557524025,0.017539024932282873,1,1,1,763
ETH,Baseline,2024-01-29,0.0190844651535438,7.022924741537438e-05,0.019014235906128427,0.0003615411670939035,0.019014235906128427,1,1,1,764
ETH,Baseline,2024-01-30,0.0314749718523305,0.0002344779489722965,0.031240493903358205,0.0009759684593257611,0.031240493903358205,1,1,1,765
ETH,Baseline,2024-01-31,-0.0440183558825222,-0.0004728960286704391,-0.04354545985385176,0.0018962070738834155,0.04354545985385176,0,0,1,766
ETH,Baseline,2024-02-01,0.0112852493739947,0.007008182196434369,0.004277067177560332,1.8293303641363903e-05,0.004277067177560332,1,1,1,767
ETH,Baseline,2024-02-02,-0.0036227117730479,0.002322639346707101,-0.005945351119755001,3.534719993717204e-05,0.005945351119755001,0,1,0,768
ETH,Baseline,2024-02-05,-0.00541557709546,-0.006632839025547736,0.0012172619300877367,1.481726606440922e-06,0.0012172619300877367,0,0,1,769
ETH,Baseline,2024-02-06,0.0400119357510752,-0.0031873783474445127,0.043199314098519716,0.0018661807385825643,0.043199314098519716,1,0,0,770
ETH,Baseline,2024-02-07,0.020613200441266,0.001083084569679149,0.019530115871586852,0.00038142542595760866,0.019530115871586852,1,1,1,771
ETH,Baseline,2024-02-08,-0.001659724076131,-0.0023061699227714116,0.0006464458466404117,4.178922326386387e-07,0.0006464458466404117,0,0,1,772
ETH,Baseline,2024-02-09,0.0317441900401254,-0.0015851448199357507,0.03332933486006115,0.0011108445622140873,0.03332933486006115,1,0,0,773
ETH,Baseline,2024-02-12,0.0498296564131574,-0.0020107561855703094,0.05184041259872771,0.0026874283784063266,0.05184041259872771,1,0,0,774
ETH,Baseline,2024-02-13,0.0003000545058223,-0.004153244443940894,0.004453298949763194,1.9831871535961967e-05,0.004453298949763194,1,0,0,775
ETH,Baseline,2024-02-14,0.054393960372012,-0.004357478169537066,0.05875143854154907,0.0034517315307014177,0.05875143854154907,1,0,0,776
ETH,Baseline,2024-02-15,0.0058452436383763,-0.0007886695023350881,0.006633913140711388,4.400880355850323e-05,0.006633913140711388,1,0,0,777
ETH,Baseline,2024-02-16,-0.0020652401067546,0.0007996026914977403,-0.0028648427982523404,8.2073242586983e-06,0.0028648427982523404,0,1,0,778
ETH,Baseline,2024-02-20,0.0069674993306654,-0.0034452328839471563,0.010412732214612556,0.00010842499217323011,0.010412732214612556,1,0,0,779
ETH,Baseline,2024-02-21,-0.0205100549779497,0.0014551280296803693,-0.02196518300763007,0.00048246926455868075,0.02196518300763007,0,1,0,780
ETH,Baseline,2024-02-22,0.0192879600214251,0.0001209989649445652,0.019166961056480535,0.00036737239614064143,0.019166961056480535,1,1,1,781
ETH,Baseline,2024-02-23,-0.0143850958803536,-0.0029710697904200647,-0.011414026089933535,0.00013027999158168343,0.011414026089933535,0,0,1,782
ETH,Baseline,2024-02-26,0.0244317518071533,0.0024253236519392123,0.02200642815521409,0.0004842828801505994,0.02200642815521409,1,1,1,783
ETH,Baseline,2024-02-27,0.0197493930298543,-0.0011579593734102802,0.02090735240326458,0.0004371173845142931,0.02090735240326458,1,0,0,784
ETH,Baseline,2024-02-28,0.0225911503734165,-0.000723672320459467,0.023314822693875966,0.0005435809572468738,0.023314822693875966,1,0,0,785
ETH,Baseline,2024-02-29,0.007896059304081,0.0011979974441326483,0.006698061859948352,4.4864032679694775e-05,0.006698061859948352,1,1,1,786
ETH,Baseline,2024-03-01,0.0234228997296185,0.0021653379268072115,0.02125756180281129,0.0004518839338003416,0.02125756180281129,1,1,1,787
ETH,Baseline,2024-03-04,0.0303491091535642,0.0015135654772762653,0.028835543676287934,0.0008314885791071091,0.028835543676287934,1,1,1,788
ETH,Baseline,2024-03-05,-0.0175820667648293,-0.0008073920311624465,-0.016774674733666853,0.0002813897124203211,0.016774674733666853,0,0,1,789
ETH,Baseline,2024-03-06,0.088797724668171,0.006383996854013353,0.08241372781415765,0.006792022532226063,0.08241372781415765,1,1,1,790
ETH,Baseline,2024-03-07,0.0062518405745819,-0.004290247952381613,0.010542088526963513,0.00011113563051033573,0.010542088526963513,1,0,0,791
ETH,Baseline,2024-03-08,0.0107549998409559,-0.0010094659386397273,0.011764465779595628,0.00013840265507927656,0.011764465779595628,1,0,0,792
ETH,Baseline,2024-03-11,0.0317890881928821,0.002466484753819159,0.02932260343906294,0.0008598150724445458,0.02932260343906294,1,1,1,793
ETH,Baseline,2024-03-12,-0.0206285847281993,-0.0005912296376829325,-0.02003735509051637,0.0004014955990234422,0.02003735509051637,0,0,1,794
ETH,Baseline,2024-03-13,0.0104413755606291,0.0004920891592590125,0.009949286401370088,9.898829989648775e-05,0.009949286401370088,1,1,1,795
ETH,Baseline,2024-03-14,-0.0385471716643302,0.0005313996519770999,-0.0390785713163073,0.0015271347361237157,0.0390785713163073,0,1,0,796
ETH,Baseline,2024-03-15,-0.0567404659579355,0.000636213678996983,-0.05737667963693248,0.0032920833661591823,0.05737667963693248,0,1,0,797
ETH,Baseline,2024-03-18,-0.0347097192449139,0.0014100298276637695,-0.03611974907257767,0.0013046362730659757,0.03611974907257767,0,1,0,798
ETH,Baseline,2024-03-19,-0.0678558987148886,0.0017071657520036042,-0.06956306446689221,0.004839019938025002,0.06956306446689221,0,1,0,799
ETH,Baseline,2024-03-20,0.0542454052866777,0.007170116305772272,0.047075288980905426,0.0022160828326357558,0.047075288980905426,1,1,1,800
ETH,Baseline,2024-03-21,0.0064366316988604,-0.0016631061503842711,0.00809973784924467,6.560575322648668e-05,0.00809973784924467,1,0,0,801
ETH,Baseline,2024-03-22,-0.0487054828116952,0.002636109166847068,-0.05134159197854227,0.0026359590668911157,0.05134159197854227,0,1,0,802
ETH,Baseline,2024-03-25,0.0612611736051354,0.002497487782407442,0.05876368582272796,0.0034531707714722786,0.05876368582272796,1,1,1,803
ETH,Baseline,2024-03-26,-0.0146978809115043,-0.0035971404341270424,-0.011100740477377259,0.0001232264391460819,0.011100740477377259,0,0,1,804
ETH,Baseline,2024-03-27,-0.0183631202823742,0.0030192715124193496,-0.02138239179479355,0.00045720667886605456,0.02138239179479355,0,1,0,805
ETH,Baseline,2024-03-28,0.0144686852358644,0.0034228742748140272,0.011045810961050373,0.00012200993978726056,0.011045810961050373,1,1,1,806
ETH,Baseline,2024-04-01,-0.0379372521549726,-0.001545574110800955,-0.03639167804417165,0.001324354230870645,0.03639167804417165,0,0,1,807
ETH,Baseline,2024-04-02,-0.0671434720144871,-0.0016152213897097575,-0.06552825062477735,0.0042939516299436336,0.06552825062477735,0,0,1,808
ETH,Baseline,2024-04-03,0.011037236920114,0.0033522676345273473,0.007684969285586652,5.905875292041022e-05,0.007684969285586652,1,1,1,809
ETH,Baseline,2024-04-04,0.0056987942560153,-0.0002167346490920528,0.005915528905107353,3.49934822271606e-05,0.005915528905107353,1,0,0,810
ETH,Baseline,2024-04-05,0.0029421940554148,0.0012107105062137127,0.0017314835492010872,2.998035281153994e-06,0.0017314835492010872,1,1,1,811
ETH,Baseline,2024-04-08,0.081147878697655,-0.004731207276298446,0.08587908597395344,0.007375217407721686,0.08587908597395344,1,0,0,812
ETH,Baseline,2024-04-09,-0.0490809159274276,-0.0037439066101700603,-0.045337009317257544,0.0020554444138330976,0.045337009317257544,0,0,1,813
ETH,Baseline,2024-04-10,0.00021349730007,0.006997508843875852,-0.006784011543805852,4.602281262649106e-05,0.006784011543805852,1,1,1,814
ETH,Baseline,2024-04-11,0.0032537450292692,-0.004768368983117623,0.008022114012386823,6.4354313227733e-05,0.008022114012386823,1,0,0,815
ETH,Baseline,2024-04-12,-0.0880861762779006,0.0011188754462177408,-0.08920505172411833,0.007957541253102626,0.08920505172411833,0,1,0,816
ETH,Baseline,2024-04-15,0.0048280608452587,0.0003484465097612322,0.004479614335497468,2.0066944594794423e-05,0.004479614335497468,1,1,1,817
ETH,Baseline,2024-04-16,-0.0038345349685092,-0.0054381415649533355,0.0016036065964441354,2.5715541161591444e-06,0.0016036065964441354,0,0,1,818
ETH,Baseline,2024-04-17,-0.032847887064307,0.0016926443605827478,-0.03454053142488975,0.0011930483111137961,0.03454053142488975,0,1,0,819
ETH,Baseline,2024-04-18,0.0324733948632078,0.006885870296995631,0.025587524566212168,0.0006547214134265112,0.025587524566212168,1,1,1,820
ETH,Baseline,2024-04-19,0.0030894333515899,-0.0022414637543149173,0.005330897105904817,2.8418463953744358e-05,0.005330897105904817,1,0,0,821
ETH,Baseline,2024-04-22,0.0131017259121116,0.002036898993505343,0.011064826918606257,0.00012243039473871365,0.011064826918606257,1,1,1,822
ETH,Baseline,2024-04-23,0.0061071705969106,0.0007380425975811941,0.005369127999329406,2.8827535473182993e-05,0.005369127999329406,1,1,1,823
ETH,Baseline,2024-04-24,-0.0254029372510564,-4.9264109125444176e-05,-0.025353673141930953,0.000642808741787871,0.025353673141930953,0,0,1,824
ETH,Baseline,2024-04-25,0.0136900432012335,0.00039895635873202857,0.01329108684250147,0.0001766529894549157,0.01329108684250147,1,1,1,825
ETH,Baseline,2024-04-26,-0.0096094458531862,-0.0008220902913486997,-0.0087873555618375,7.721761777015644e-05,0.0087873555618375,0,0,1,826
ETH,Baseline,2024-04-29,-0.0424748446022586,-0.00010053818661202515,-0.04237430641564657,0.0017955818442071064,0.04237430641564657,0,0,1,827
ETH,Baseline,2024-04-30,-0.0693494705704347,0.004622579773754286,-0.07397205034418898,0.005471864232123229,0.07397205034418898,0,1,0,828
ETH,Baseline,2024-05-01,-0.008593346044841,0.004724056246906341,-0.01331740229174734,0.00017735320380023731,0.01331740229174734,0,1,0,829
ETH,Baseline,2024-05-02,0.0165611138657798,0.004158399359382745,0.012402714506397055,0.00015382732712719194,0.012402714506397055,1,1,1,830
ETH,Baseline,2024-05-03,0.0421451430836028,0.0003466545944502712,0.04179848848915253,0.0017471136399778168,0.04179848848915253,1,1,1,831
ETH,Baseline,2024-05-06,-0.0186256872200935,0.0028637470424766245,-0.021489434262570127,0.0004617957849253229,0.021489434262570127,0,1,0,832
ETH,Baseline,2024-05-07,-0.0102807694017093,0.00032232878318145023,-0.01060309818489075,0.00011242569111843353,0.01060309818489075,0,1,0,833
ETH,Baseline,2024-05-08,-0.0323727305622052,0.002732482479404554,-0.035105213041609754,0.0012323759826968076,0.035105213041609754,0,1,0,834
ETH,Baseline,2024-05-09,0.0235419237143738,0.0025840649860549413,0.02095785872831886,0.000439231842476171,0.02095785872831886,1,1,1,835
ETH,Baseline,2024-05-10,-0.0438369548909163,-0.0005781189682647727,-0.043258835922651534,0.0018713268853828868,0.043258835922651534,0,0,1,836
ETH,Baseline,2024-05-13,0.0107886558474106,-0.0019403342549924208,0.012728990102403021,0.00016202718902707408,0.012728990102403021,1,0,0,837
ETH,Baseline,2024-05-14,-0.0216257935942462,-0.0013334319625648429,-0.02029236163168136,0.00041177994059093373,0.02029236163168136,0,0,1,838
ETH,Baseline,2024-05-15,0.0447968581014372,0.0021615828956950624,0.04263527520574214,0.0018177666918693703,0.04263527520574214,1,1,1,839
ETH,Baseline,2024-05-16,-0.0285712632938049,0.00019435175783915249,-0.02876561505164405,0.0008274606092993709,0.02876561505164405,0,1,0,840
ETH,Baseline,2024-05-17,0.0503441469102977,0.0020740162879803186,0.04827013062231738,0.002330005510295582,0.04827013062231738,1,1,1,841
ETH,Baseline,2024-05-20,0.1291988290300623,0.00032680676658725484,0.12887202226347505,0.01660799812227761,0.12887202226347505,1,1,1,842
ETH,Baseline,2024-05-21,0.0675295733900453,-0.007811405183784122,0.07534097857382942,0.005676263052462224,0.07534097857382942,1,0,0,843
ETH,Baseline,2024-05-22,0.0007766016464099,-0.001465105499041735,0.002241707145451635,5.025250925968918e-06,0.002241707145451635,1,0,0,844
ETH,Baseline,2024-05-23,0.0012929973342138,-0.00012616229760166638,0.0014191596318154664,2.01401406057461e-06,0.0014191596318154664,1,0,0,845
ETH,Baseline,2024-05-24,-0.0050936775850058,-0.00047452559579153563,-0.0046191519892142645,2.1336565099462098e-05,0.0046191519892142645,0,0,1,846
ETH,Baseline,2024-05-28,-0.0157908861760586,-0.00157428894141762,-0.01421659723464098,0.00020211163693200154,0.01421659723464098,0,0,1,847
ETH,Baseline,2024-05-29,-0.0207510494362619,-0.001449257780887746,-0.019301791655374153,0.0003725591611074713,0.019301791655374153,0,0,1,848
ETH,Baseline,2024-05-30,-0.0031252529644535,-0.0008804551037479027,-0.0022447978607055973,5.039117435428426e-06,0.0022447978607055973,0,0,1,849
ETH,Baseline,2024-05-31,0.0138739087634752,0.003473652238269767,0.010400256525205433,0.00010816533579007819,0.010400256525205433,1,1,1,850
