Asset,Window_Start,Window_End,N,Variable,Coefficient,HAC_SE,T_Statistic,P_Value,CI_95_Lower,CI_95_Upper,Sign,Significance,Significant_5pct,R_Squared,Adjusted_R_Squared,HAC_Maxlags
BTC,2024-05-15,2025-05-14,365,Lagged_Gold_Return_Aligned,0.18628248090282895,0.11450424692872345,1.6268608885641245,0.10464892462558517,-0.03890514413959792,0.4114701059452558,Positive,,False,0.03464204240412683,0.015713455000286203,7
BTC,2024-05-15,2025-05-14,365,Lagged_DXY_Return_Aligned,0.11215030881107536,0.3740310640224092,0.29984223129754844,0.7644720053444534,-0.6234308530975124,0.8477314707196631,Positive,,False,0.03464204240412683,0.015713455000286203,7
BTC,2024-05-15,2025-05-14,365,Lagged_US10Y_Change_Aligned,0.06064420233666521,0.031720966808446494,1.9118018282001792,0.05670190017296813,-0.0017392408214754115,0.12302764549480583,Positive,*,False,0.03464204240412683,0.015713455000286203,7
BTC,2024-05-22,2025-05-21,365,const,-0.11330710697484558,0.057161366160649735,-1.9822323115301423,0.0482196247126863,-0.22572243335055492,-0.0008917805991362493,Negative,**,True,0.03450821792920977,0.01557700651605709,7
BTC,2024-05-22,2025-05-21,365,BTC_Lagged_Return,-0.058826131766304454,0.05989178693530528,-0.9822069899141272,0.3266630485036796,-0.17661118883849986,0.05895892530589093,Negative,,False,0.03450821792920977,0.01557700651605709,7
BTC,2024-05-22,2025-05-21,365,Lagged_Log_BTC_Volume,0.004713300619062917,0.0023583388371828753,1.998568036429037,0.04641303462215192,7.531787139147296e-05,0.009351283366734362,Positive,**,True,0.03450821792920977,0.01557700651605709,7
BTC,2024-05-22,2025-05-21,365,Lagged_SP500_Return_Aligned,0.06814578541930605,0.19062876368467185,0.35747902940832815,0.7209444608986931,-0.30675068969263114,0.44304226053124324,Positive,,False,0.03450821792920977,0.01557700651605709,7
BTC,2024-05-22,2025-05-21,365,Lagged_VIX_Change_Aligned,0.0008582727719070268,0.0009409165564448209,0.9121667229982039,0.3622965057352102,-0.000992163088701711,0.0027087086325157644,Positive,,False,0.03450821792920977,0.01557700651605709,7
BTC,2024-05-22,2025-05-21,365,Lagged_Gold_Return_Aligned,0.17193197458700388,0.11230246896947316,1.5309723478451718,0.1266618355813281,-0.04892556521567665,0.3927895143896844,Positive,,False,0.03450821792920977,0.01557700651605709,7
BTC,2024-05-22,2025-05-21,365,Lagged_DXY_Return_Aligned,0.10012449450944189,0.3737460378428225,0.2678944640787038,0.7889352695302194,-0.6348961260203096,0.8351451150391933,Positive,,False,0.03450821792920977,0.01557700651605709,7
BTC,2024-05-22,2025-05-21,365,Lagged_US10Y_Change_Aligned,0.059658880856174365,0.03160335080012722,1.8877390955624305,0.0598718075272705,-0.0024932549898726217,0.12181101670222136,Positive,*,False,0.03450821792920977,0.01557700651605709,7
BTC,2024-05-29,2025-05-28,365,const,-0.11035190801563188,0.057105248761546275,-1.932430212788794,0.054097235527045893,-0.2226568721631565,0.0019530561318927414,Negative,*,False,0.037514753010542745,0.018642493265651483,7
BTC,2024-05-29,2025-05-28,365,BTC_Lagged_Return,-0.057938001929979416,0.05967085087220762,-0.9709598754350041,0.33222563961200285,-0.17528855924631725,0.05941255538635841,Negative,,False,0.037514753010542745,0.018642493265651483,7
BTC,2024-05-29,2025-05-28,365,Lagged_Log_BTC_Volume,0.004588637530852522,0.0023530914716004938,1.9500463905601957,0.051952999483205635,-3.902558392389604e-05,0.00921630064562894,Positive,*,False,0.037514753010542745,0.018642493265651483,7
BTC,2024-05-29,2025-05-28,365,Lagged_SP500_Return_Aligned,0.06506006577581695,0.18679641968021962,0.3482939656295047,0.727824717763832,-0.30229960203110057,0.4324197335827345,Positive,,False,0.037514753010542745,0.018642493265651483,7
BTC,2024-05-29,2025-05-28,365,Lagged_VIX_Change_Aligned,0.0009078268381330652,0.0009266190183839406,0.9797196259972629,0.3278879846311983,-0.0009144910379795387,0.002730144714245669,Positive,,False,0.037514753010542745,0.018642493265651483,7
BTC,2024-05-29,2025-05-28,365,Lagged_Gold_Return_Aligned,0.1820252642185482,0.11069281876271844,1.6444180051891015,0.1009701296574452,-0.03566668725941474,0.39971721569651114,Positive,,False,0.037514753010542745,0.018642493265651483,7
BTC,2024-05-29,2025-05-28,365,Lagged_DXY_Return_Aligned,0.07626784132029935,0.3656138614888873,0.20860216024008016,0.8348777900039085,-0.642759787432398,0.7952954700729966,Positive,,False,0.037514753010542745,0.018642493265651483,7
BTC,2024-05-29,2025-05-28,365,Lagged_US10Y_Change_Aligned,0.06399349268565818,0.03060254464778246,2.091116716671315,0.03722410580660793,0.003809573448333603,0.12417741192298276,Positive,**,True,0.037514753010542745,0.018642493265651483,7
BTC,2024-06-05,2025-06-04,365,const,-0.11576008710057525,0.05775271243453224,-2.0044095285013577,0.04578105912226852,-0.22933837351108732,-0.002181800690063171,Negative,**,True,0.040703905302728605,0.02189417795572335,7
BTC,2024-06-05,2025-06-04,365,BTC_Lagged_Return,-0.057834248918800436,0.05993073925371468,-0.965018113225021,0.3351889761406345,-0.17569591083586214,0.06002741299826126,Negative,,False,0.040703905302728605,0.02189417795572335,7
BTC,2024-06-05,2025-06-04,365,Lagged_Log_BTC_Volume,0.00480070242915514,0.0023782134291950646,2.0186171561481747,0.04427429639546527,0.00012363368865848674,0.009477771169651792,Positive,**,True,0.040703905302728605,0.02189417795572335,7
BTC,2024-06-05,2025-06-04,365,Lagged_SP500_Return_Aligned,0.05639283255850061,0.1873364458502928,0.30102435381722853,0.7635711682950925,-0.31202886756565695,0.4248145326826581,Positive,,False,0.040703905302728605,0.02189417795572335,7
BTC,2024-06-05,2025-06-04,365,Lagged_VIX_Change_Aligned,0.000919059164199773,0.0009273219246113856,0.9910896526952329,0.32231306051850406,-0.0009046410692334671,0.0027427593976330133,Positive,,False,0.040703905302728605,0.02189417795572335,7
BTC,2024-06-05,2025-06-04,365,Lagged_Gold_Return_Aligned,0.19451808515356692,0.10979502465873599,1.7716475382938932,0.07730608356658258,-0.02140823642440856,0.41044440673154237,Positive,*,False,0.040703905302728605,0.02189417795572335,7
BTC,2024-06-05,2025-06-04,365,Lagged_DXY_Return_Aligned,0.07537421633413363,0.36109879296465425,0.2087357194282052,0.8347735993858271,-0.6347739377689574,0.7855223704372247,Positive,,False,0.040703905302728605,0.02189417795572335,7
BTC,2024-06-05,2025-06-04,365,Lagged_US10Y_Change_Aligned,0.06830376560184853,0.030466739277210286,2.2419125650555287,0.025580671294073078,0.008386925444011636,0.1282206057596854,Positive,**,True,0.040703905302728605,0.02189417795572335,7
BTC,2024-06-12,2025-06-11,365,const,-0.11065253847077418,0.059057034257695935,-1.8736555240471569,0.06179464305930684,-0.2267959448792552,0.005490867937706825,Negative,*,False,0.04602174434104145,0.02731628834772859,7
BTC,2024-06-12,2025-06-11,365,BTC_Lagged_Return,-0.065488192658957,0.059310871180864005,-1.1041515889937903,0.2702710393158079,-0.1821308026813605,0.05115441736344652,Negative,,False,0.04602174434104145,0.02731628834772859,7
BTC,2024-06-12,2025-06-11,365,Lagged_Log_BTC_Volume,0.004598876805897614,0.0024300672000510232,1.8924895598776252,0.05923457021860646,-0.00018016917842839791,0.009377922790223626,Positive,*,False,0.04602174434104145,0.02731628834772859,7
BTC,2024-06-12,2025-06-11,365,Lagged_SP500_Return_Aligned,0.07139453951785198,0.18797095778750625,0.37981686297816647,0.7043072106836519,-0.2982750115815721,0.44106409061727603,Positive,,False,0.04602174434104145,0.02731628834772859,7
BTC,2024-06-12,2025-06-11,365,Lagged_VIX_Change_Aligned,0.0009897617745666023,0.000930181860194961,1.0640518987966006,0.28802436100237316,-0.0008395628974277732,0.0028190864465609776,Positive,,False,0.04602174434104145,0.02731628834772859,7
BTC,2024-06-12,2025-06-11,365,Lagged_Gold_Return_Aligned,0.19406730583903814,0.11228453980559232,1.728352862959079,0.08478963439169102,-0.026754973910486146,0.4148895855885624,Positive,*,False,0.04602174434104145,0.02731628834772859,7
BTC,2024-06-12,2025-06-11,365,Lagged_DXY_Return_Aligned,0.08367489770910391,0.3609524775694933,0.23181693687916075,0.8168130212031139,-0.6261855079721845,0.7935353033903922,Positive,,False,0.04602174434104145,0.02731628834772859,7
BTC,2024-06-12,2025-06-11,365,Lagged_US10Y_Change_Aligned,0.07710409690701911,0.031179186623653342,2.4729348407224303,0.013865841668065738,0.01578613556619974,0.1384220582478385,Positive,**,True,0.04602174434104145,0.02731628834772859,7
BTC,2024-06-19,2025-06-18,365,const,-0.1023348242419396,0.05979460791481667,-1.7114390044621692,0.08786865592739385,-0.21992876602003242,0.015259117536153208,Negative,*,False,0.046605339614873564,0.027911326666145708,7
BTC,2024-06-19,2025-06-18,365,BTC_Lagged_Return,-0.06796607749930281,0.0592559258852294,-1.1469920768927613,0.25215302003011125,-0.1845006303887782,0.04856847539017259,Negative,,False,0.046605339614873564,0.027911326666145708,7
BTC,2024-06-19,2025-06-18,365,Lagged_Log_BTC_Volume,0.004251062348519783,0.0024586152749064647,1.7290473999359295,0.0846650973830388,-0.000584127170641509,0.009086251867681076,Positive,*,False,0.046605339614873564,0.027911326666145708,7
BTC,2024-06-19,2025-06-18,365,Lagged_SP500_Return_Aligned,0.08429875725185162,0.18880291298087487,0.4464907660635025,0.6555134900517056,-0.2870069428914853,0.4556044573951885,Positive,,False,0.046605339614873564,0.027911326666145708,7
BTC,2024-06-19,2025-06-18,365,Lagged_VIX_Change_Aligned,0.0010510232389441742,0.0009233289878631592,1.138297673699745,0.2557595128081787,-0.0007648243604829452,0.002866870838371294,Positive,,False,0.046605339614873564,0.027911326666145708,7
BTC,2024-06-19,2025-06-18,365,Lagged_Gold_Return_Aligned,0.1951387083871064,0.10944714069410004,1.7829493502485418,0.07544412344232189,-0.020103453730517556,0.4103808705047304,Positive,*,False,0.046605339614873564,0.027911326666145708,7
BTC,2024-06-19,2025-06-18,365,Lagged_DXY_Return_Aligned,0.09300630178244257,0.3616040033289987,0.25720484542816996,0.7971688223195188,-0.6181354147879372,0.8041480183528225,Positive,,False,0.046605339614873564,0.027911326666145708,7
BTC,2024-06-19,2025-06-18,365,Lagged_US10Y_Change_Aligned,0.07858109898723105,0.03149043053170956,2.495396146080097,0.013032519477782013,0.01665103566465958,0.1405111623098025,Positive,**,True,0.046605339614873564,0.027911326666145708,7
BTC,2024-06-26,2025-06-25,365,const,-0.08941926878017047,0.057917039065121946,-1.5439198934121512,0.12349367976455859,-0.20332072507010854,0.024482187509767606,Negative,,False,0.04119677438907865,0.022396711141805747,7
BTC,2024-06-26,2025-06-25,365,BTC_Lagged_Return,-0.059872559087131946,0.059155843839892544,-1.0121157133550358,0.3121681962407694,-0.17621028750325113,0.05646516932898725,Negative,,False,0.04119677438907865,0.022396711141805747,7
BTC,2024-06-26,2025-06-25,365,Lagged_Log_BTC_Volume,0.003730009056101923,0.0023815879880097223,1.566185702514845,0.1181910838856636,-0.0009536961970606044,0.00841371430926445,Positive,,False,0.04119677438907865,0.022396711141805747,7
BTC,2024-06-26,2025-06-25,365,Lagged_SP500_Return_Aligned,0.08853071556670741,0.18538451440223447,0.47755183787691996,0.6332614598795423,-0.2760522552629159,0.45311368639633065,Positive,,False,0.04119677438907865,0.022396711141805747,7
BTC,2024-06-26,2025-06-25,365,Lagged_VIX_Change_Aligned,0.0010411717572386657,0.0009051133874996734,1.1503219062032064,0.25078125987825506,-0.000738852474107367,0.0028211959885846983,Positive,,False,0.04119677438907865,0.022396711141805747,7
BTC,2024-06-26,2025-06-25,365,Lagged_Gold_Return_Aligned,0.15763350486177366,0.10836646091876258,1.4546336894765286,0.14664934447904998,-0.055483358687744705,0.37075036841129205,Positive,,False,0.04119677438907865,0.022396711141805747,7
BTC,2024-06-26,2025-06-25,365,Lagged_DXY_Return_Aligned,0.0734489811317256,0.3630081605589788,0.20233424234492428,0.8397706869714301,-0.6404541948629687,0.7873521571264199,Positive,,False,0.04119677438907865,0.022396711141805747,7
BTC,2024-06-26,2025-06-25,365,Lagged_US10Y_Change_Aligned,0.07698373153320245,0.03185451183048127,2.416729282899808,0.016161460999845993,0.014337654567540534,0.13962980849886436,Positive,**,True,0.04119677438907865,0.022396711141805747,7
BTC,2024-07-03,2025-07-02,365,const,-0.09094931585460614,0.05962102485153401,-1.5254571031122768,0.12803051813806976,-0.20820188376389787,0.02630325205468559,Negative,,False,0.04203582350484614,0.023252212201019695,7
BTC,2024-07-03,2025-07-02,365,BTC_Lagged_Return,-0.05842076411883562,0.05999425290480048,-0.973772674718332,0.3308287572253745,-0.17640733396402586,0.059565805726354615,Negative,,False,0.04203582350484614,0.023252212201019695,7
BTC,2024-07-03,2025-07-02,365,Lagged_Log_BTC_Volume,0.0037950600396741514,0.0024492107385441783,1.5495032664808386,0.12214679342732039,-0.0010216342248144765,0.00861175430416278,Positive,,False,0.04203582350484614,0.023252212201019695,7
BTC,2024-07-03,2025-07-02,365,Lagged_SP500_Return_Aligned,0.08900475414012504,0.18281606290396893,0.4868541239009078,0.6266604792660231,-0.27052701982610927,0.44853652810635936,Positive,,False,0.04203582350484614,0.023252212201019695,7
BTC,2024-07-03,2025-07-02,365,Lagged_VIX_Change_Aligned,0.0010449903473665088,0.0009018940359647278,1.1586619998531373,0.24736845105938657,-0.0007287026067930771,0.0028186833015260947,Positive,,False,0.04203582350484614,0.023252212201019695,7
BTC,2024-07-03,2025-07-02,365,Lagged_Gold_Return_Aligned,0.16700190522304081,0.10597779886106667,1.5758197190146843,0.11595306560938468,-0.04141734098712832,0.37542115143321,Positive,,False,0.04203582350484614,0.023252212201019695,7
BTC,2024-07-03,2025-07-02,365,Lagged_DXY_Return_Aligned,0.09556194168836396,0.3623776414956042,0.2637081617231155,0.7921569558540826,-0.6171012358413505,0.8082251192180784,Positive,,False,0.04203582350484614,0.023252212201019695,7
BTC,2024-07-03,2025-07-02,365,Lagged_US10Y_Change_Aligned,0.07756186187166522,0.03289826725753013,2.3576275693946154,0.018931081389276804,0.012863102913442934,0.1422606208298875,Positive,**,True,0.04203582350484614,0.023252212201019695,7
BTC,2024-07-10,2025-07-09,365,const,-0.0775693905252349,0.05936068631813037,-1.306746861205732,0.19213983945474036,-0.19430996855103622,0.03917118750056642,Negative,,False,0.038569162530740275,0.0197175774823235,7
BTC,2024-07-10,2025-07-09,365,BTC_Lagged_Return,-0.061224977641090486,0.06034868657939424,-1.0145204661669547,0.3110215405705923,-0.1799085878106148,0.05745863252843385,Negative,,False,0.038569162530740275,0.0197175774823235,7
BTC,2024-07-10,2025-07-09,365,Lagged_Log_BTC_Volume,0.0032493293516898817,0.0024393548540689895,1.3320445552518965,0.1836952827893565,-0.0015479820228432159,0.008046640726222978,Positive,,False,0.038569162530740275,0.0197175774823235,7
BTC,2024-07-10,2025-07-09,365,Lagged_SP500_Return_Aligned,0.09303958633961244,0.17564185115802694,0.5297119435156925,0.5966409258454987,-0.25238315894032515,0.43846233161955006,Positive,,False,0.038569162530740275,0.0197175774823235,7
BTC,2024-07-10,2025-07-09,365,Lagged_VIX_Change_Aligned,0.001032274615656679,0.0008685928506288518,1.188444752808319,0.2354482097959103,-0.0006759271882790065,0.0027404764195923647,Positive,,False,0.038569162530740275,0.0197175774823235,7
BTC,2024-07-10,2025-07-09,365,Lagged_Gold_Return_Aligned,0.18859246352412856,0.10517002804207413,1.7932149209723571,0.07378489486320534,-0.018238195387433764,0.3954231224356909,Positive,*,False,0.038569162530740275,0.0197175774823235,7
BTC,2024-07-10,2025-07-09,365,Lagged_DXY_Return_Aligned,0.11502764747908084,0.35990168536973716,0.31960852687008035,0.7494520590619642,-0.5927662374728631,0.8228215324310246,Positive,,False,0.038569162530740275,0.0197175774823235,7
BTC,2024-07-10,2025-07-09,365,Lagged_US10Y_Change_Aligned,0.07125875984174526,0.0330606953143341,2.1553920498111743,0.031799129038201444,0.0062405647985477875,0.13627695488494274,Positive,**,True,0.038569162530740275,0.0197175774823235,7
BTC,2024-07-17,2025-07-16,365,const,-0.09258260558807717,0.05505635451890445,-1.6815970907824547,0.09352150705484853,-0.20085815038357707,0.015692939207422735,Negative,*,False,0.0432821807806788,0.024523007854809875,7
BTC,2024-07-17,2025-07-16,365,BTC_Lagged_Return,-0.0742317072095852,0.05961551782385588,-1.245174241862921,0.21388439694796485,-0.19147344482640183,0.043010030407231406,Negative,,False,0.0432821807806788,0.024523007854809875,7
BTC,2024-07-17,2025-07-16,365,Lagged_Log_BTC_Volume,0.003856370597027903,0.0022641159397481735,1.7032566792744845,0.08939034965030462,-0.0005963104603827047,0.00830905165443851,Positive,*,False,0.0432821807806788,0.024523007854809875,7
BTC,2024-07-17,2025-07-16,365,Lagged_SP500_Return_Aligned,0.05869422264389042,0.17838631580904699,0.3290287283398994,0.7423269096413003,-0.29212587245802196,0.40951431774580277,Positive,,False,0.0432821807806788,0.024523007854809875,7
BTC,2024-07-17,2025-07-16,365,Lagged_VIX_Change_Aligned,0.0008413416141372153,0.0008780710775580627,0.9581702844341565,0.33862533522023336,-0.0008855003666395161,0.0025681835949139466,Positive,,False,0.0432821807806788,0.024523007854809875,7
BTC,2024-07-17,2025-07-16,365,Lagged_Gold_Return_Aligned,0.19801068049162762,0.10337975156411397,1.9153719901215425,0.05624375213553202,-0.005299164833936276,0.4013205258171915,Positive,*,False,0.0432821807806788,0.024523007854809875,7
BTC,2024-07-17,2025-07-16,365,Lagged_DXY_Return_Aligned,0.18567477523054776,0.35729386111858313,0.5196696485331543,0.6036158984702846,-0.5169904811735749,0.8883400316346705,Positive,,False,0.0432821807806788,0.024523007854809875,7
BTC,2024-07-17,2025-07-16,365,Lagged_US10Y_Change_Aligned,0.0703701606471433,0.03245628733983767,2.168151887192876,0.03080723086369337,0.006540613186757999,0.1341997081075286,Positive,**,True,0.0432821807806788,0.024523007854809875,7
BTC,2024-07-24,2025-07-23,365,const,-0.09427327297430863,0.05464706258349671,-1.7251297419740717,0.08536951915915816,-0.20174389147794042,0.013197345529323182,Negative,*,False,0.04193823407772579,0.02315270925572044,7
BTC,2024-07-24,2025-07-23,365,BTC_Lagged_Return,-0.07463870473605597,0.06001233261652101,-1.243722773000635,0.2144176649262293,-0.19266083070648174,0.04338342123436981,Negative,,False,0.04193823407772579,0.02315270925572044,7
BTC,2024-07-24,2025-07-23,365,Lagged_Log_BTC_Volume,0.0039190504874385525,0.002245066943815633,1.7456274514370957,0.08173599672117522,-0.0004961682201592849,0.00833426919503639,Positive,*,False,0.04193823407772579,0.02315270925572044,7
BTC,2024-07-24,2025-07-23,365,Lagged_SP500_Return_Aligned,0.0837886723461024,0.17983830342995383,0.46591115879125106,0.6415632199562465,-0.26988694691943815,0.4374642916116429,Positive,,False,0.04193823407772579,0.02315270925572044,7
BTC,2024-07-24,2025-07-23,365,Lagged_VIX_Change_Aligned,0.000901644387025749,0.0008673237955387743,1.0395706789822998,0.2992429509885211,-0.0008040616535697309,0.002607350427621229,Positive,,False,0.04193823407772579,0.02315270925572044,7
BTC,2024-07-24,2025-07-23,365,Lagged_Gold_Return_Aligned,0.2072740342904807,0.10752984812604097,1.9275953412258586,0.05469854256833488,-0.004197520434899793,0.4187455890158612,Positive,*,False,0.04193823407772579,0.02315270925572044,7
BTC,2024-07-24,2025-07-23,365,Lagged_DXY_Return_Aligned,0.1474543849743849,0.359076606788235,0.41064882029852184,0.6815764183481564,-0.558716874693123,0.8536256446418928,Positive,,False,0.04193823407772579,0.02315270925572044,7
BTC,2024-07-24,2025-07-23,365,Lagged_US10Y_Change_Aligned,0.06825039762583865,0.03242782774701205,2.10468607883016,0.036017174212500995,0.004476819688767758,0.13202397556290954,Positive,**,True,0.04193823407772579,0.02315270925572044,7
BTC,2024-07-31,2025-07-30,365,const,-0.09084655739064587,0.05396249172242945,-1.6835130197089399,0.09314998645017253,-0.1969708774773033,0.01527776269601154,Negative,*,False,0.04349803446934153,0.024743093968740415,7
BTC,2024-07-31,2025-07-30,365,BTC_Lagged_Return,-0.07463029389177463,0.06060275865404412,-1.2314669422527094,0.2189588616393149,-0.19381357013146336,0.044552982347914105,Negative,,False,0.04349803446934153,0.024743093968740415,7
BTC,2024-07-31,2025-07-30,365,Lagged_Log_BTC_Volume,0.003774060879136614,0.0022143698397587065,1.704349838664648,0.08918582608247258,-0.0005807879457392097,0.008128909704012437,Positive,*,False,0.04349803446934153,0.024743093968740415,7
BTC,2024-07-31,2025-07-30,365,Lagged_SP500_Return_Aligned,0.08672000324653231,0.1822028886035171,0.47595295503376744,0.6343990191210898,-0.2716058830067183,0.44504588949978297,Positive,,False,0.04349803446934153,0.024743093968740415,7
BTC,2024-07-31,2025-07-30,365,Lagged_VIX_Change_Aligned,0.0009478331606120104,0.0008681421692822034,1.091794862811119,0.2756595418371523,-0.0007594823193241306,0.0026551486405481514,Positive,,False,0.04349803446934153,0.024743093968740415,7
BTC,2024-07-31,2025-07-30,365,Lagged_Gold_Return_Aligned,0.23075863303008717,0.10484382500017082,2.2009749551746247,0.028377412996170595,0.024569495199690927,0.4369477708604834,Positive,**,True,0.04349803446934153,0.024743093968740415,7
BTC,2024-07-31,2025-07-30,365,Lagged_DXY_Return_Aligned,0.1606556264428714,0.3528527560395047,0.45530500667220153,0.649166604231607,-0.5332756141308685,0.8545868670166112,Positive,,False,0.04349803446934153,0.024743093968740415,7
BTC,2024-07-31,2025-07-30,365,Lagged_US10Y_Change_Aligned,0.06881254750547611,0.03232308680250295,2.128897772849702,0.03394679730784019,0.00524495637825155,0.13238013863270065,Positive,**,True,0.04349803446934153,0.024743093968740415,7
BTC,2024-08-07,2025-08-06,365,const,-0.07533861401932195,0.05269398676842818,-1.4297383561127963,0.15366665150609352,-0.17896825268054795,0.028291024641904056,Negative,,False,0.029049899178854255,0.01001166190785141,7
BTC,2024-08-07,2025-08-06,365,BTC_Lagged_Return,-0.06882106264461034,0.06223864234075454,-1.1057609879697772,0.2695745902108972,-0.19122151878929664,0.053579393500075956,Negative,,False,0.029049899178854255,0.01001166190785141,7
BTC,2024-08-07,2025-08-06,365,Lagged_Log_BTC_Volume,0.003155877204821852,0.002164584548473463,1.4579597766451218,0.14573075764255122,-0.0011010623126939748,0.007412816722337678,Positive,,False,0.029049899178854255,0.01001166190785141,7
BTC,2024-08-07,2025-08-06,365,Lagged_SP500_Return_Aligned,0.04019822773798354,0.1747566963713147,0.23002396230111985,0.8182048929793684,-0.3034837445177121,0.38388019999367917,Positive,,False,0.029049899178854255,0.01001166190785141,7
BTC,2024-08-07,2025-08-06,365,Lagged_VIX_Change_Aligned,0.0008616309954348228,0.0009460612921049568,0.9107559971275443,0.3630384747491559,-0.0009989226628613513,0.002722184653730997,Positive,,False,0.029049899178854255,0.01001166190785141,7
BTC,2024-08-07,2025-08-06,365,Lagged_Gold_Return_Aligned,0.20696389210680488,0.10082777074685344,2.052647703839705,0.04083530203875181,0.008672851889408334,0.4052549323242014,Positive,**,True,0.029049899178854255,0.01001166190785141,7
BTC,2024-08-07,2025-08-06,365,Lagged_DXY_Return_Aligned,0.058503904009624026,0.3451492519185968,0.16950320385866613,0.8654968582245351,-0.6202773849769784,0.7372851929962264,Positive,,False,0.029049899178854255,0.01001166190785141,7
BTC,2024-08-07,2025-08-06,365,Lagged_US10Y_Change_Aligned,0.048070206207986424,0.027660420402556042,1.7378696891947585,0.08309607327764597,-0.006327639681554899,0.10246805209752774,Positive,*,False,0.029049899178854255,0.01001166190785141,7
BTC,2024-08-14,2025-08-13,365,const,-0.0749419651334178,0.05143696963266133,-1.4569669572025357,0.1460044866484032,-0.17609951467102228,0.02621558440418667,Negative,,False,0.024274856333638906,0.005142990771553446,7
BTC,2024-08-14,2025-08-13,365,BTC_Lagged_Return,-0.06285916895409711,0.06402589488260761,-0.9817772804167797,0.32687445118277075,-0.18877449171767363,0.06305615380947942,Negative,,False,0.024274856333638906,0.005142990771553446,7
BTC,2024-08-14,2025-08-13,365,Lagged_Log_BTC_Volume,0.003137291580303651,0.002110393086713737,1.486591100044296,0.13800544367910092,-0.0010130733175053057,0.007287656478112608,Positive,,False,0.024274856333638906,0.005142990771553446,7
BTC,2024-08-14,2025-08-13,365,Lagged_SP500_Return_Aligned,-0.00792561840150767,0.18717761094960517,-0.04234276931572509,0.9662491224209868,-0.3760349488536306,0.3601837120506152,Negative,,False,0.024274856333638906,0.005142990771553446,7
BTC,2024-08-14,2025-08-13,365,Lagged_VIX_Change_Aligned,0.0005405456944049592,0.0010533799266399194,0.5131535932426552,0.6081612823301046,-0.0015310641393775945,0.002612155528187513,Positive,,False,0.024274856333638906,0.005142990771553446,7
BTC,2024-08-14,2025-08-13,365,Lagged_Gold_Return_Aligned,0.1653759347384687,0.09609467622869215,1.720968749037633,0.0861228971077784,-0.02360685410629948,0.3543587235832369,Positive,*,False,0.024274856333638906,0.005142990771553446,7
BTC,2024-08-14,2025-08-13,365,Lagged_DXY_Return_Aligned,-0.013922858101638885,0.34284674122465747,-0.040609568146706236,0.9676298571705177,-0.6881759577091543,0.6603302415058766,Negative,,False,0.024274856333638906,0.005142990771553446,7
BTC,2024-08-14,2025-08-13,365,Lagged_US10Y_Change_Aligned,0.047073431552355,0.028104991099257855,1.6749135904760357,0.09482686858960764,-0.008198720941866723,0.10234558404657673,Positive,*,False,0.024274856333638906,0.005142990771553446,7
BTC,2024-08-21,2025-08-20,365,const,-0.05621856395880514,0.05142472494885074,-1.0932205085145825,0.27503411865709054,-0.1573520327191401,0.04491490480152983,Negative,,False,0.018764610934535297,-0.00047529865498363577,7
BTC,2024-08-21,2025-08-20,365,BTC_Lagged_Return,-0.054011588263060135,0.06529525180957847,-0.8271901365902523,0.4086818584485323,-0.18242326796869535,0.07440009144257509,Negative,,False,0.018764610934535297,-0.00047529865498363577,7
BTC,2024-08-21,2025-08-20,365,Lagged_Log_BTC_Volume,0.002364924468906469,0.002108175758917277,1.1217871464953442,0.26270690088275495,-0.0017810797628676624,0.0065109287006805995,Positive,,False,0.018764610934535297,-0.00047529865498363577,7
BTC,2024-08-21,2025-08-20,365,Lagged_SP500_Return_Aligned,-0.0661817248877201,0.17849957741472164,-0.37076684352005534,0.7110311017820992,-0.4172245637976088,0.28486111402216857,Negative,,False,0.018764610934535297,-0.00047529865498363577,7
BTC,2024-08-21,2025-08-20,365,Lagged_VIX_Change_Aligned,0.00024993831806748463,0.0010021970331952504,0.24939039908212446,0.8032022379301202,-0.0017210136403370568,0.002220890276472026,Positive,,False,0.018764610934535297,-0.00047529865498363577,7
BTC,2024-08-21,2025-08-20,365,Lagged_Gold_Return_Aligned,0.14150160420444385,0.09402438746147272,1.5049457701856905,0.1332222176948306,-0.04340969014866272,0.3264128985575504,Positive,,False,0.018764610934535297,-0.00047529865498363577,7
BTC,2024-08-21,2025-08-20,365,Lagged_DXY_Return_Aligned,-0.03596742817442669,0.33909305428374426,-0.10606949248901477,0.9155867910735492,-0.702838409912522,0.6309035535636687,Negative,,False,0.018764610934535297,-0.00047529865498363577,7
BTC,2024-08-21,2025-08-20,365,Lagged_US10Y_Change_Aligned,0.042536640055969334,0.02793149038065633,1.5228918856914149,0.12867103354128862,-0.012394300511070752,0.09746758062300942,Positive,,False,0.018764610934535297,-0.00047529865498363577,7
BTC,2024-08-28,2025-08-27,365,const,-0.05418881416559322,0.05114455505240042,-1.0595226434187137,0.29007814024892703,-0.15477129206504509,0.04639366373385863,Negative,,False,0.021013652843652753,0.001817842115096946,7
BTC,2024-08-28,2025-08-27,365,BTC_Lagged_Return,-0.055588683929327726,0.06499552722985641,-0.8552693746561756,0.3929756562020798,-0.18341091592376613,0.07223354806511068,Negative,,False,0.021013652843652753,0.001817842115096946,7
