Date,ETH_Volume
2023-06-02,14837415000
2023-06-03,8385597470
2023-06-04,9360912318
2023-06-05,21513292646
2023-06-06,21929670693
2023-06-07,19530045082
2023-06-08,11904824295
2023-06-09,11015551640
2023-06-10,19872933189
2023-06-11,10732609603
2023-06-12,11677889997
2023-06-13,14143474486
2023-06-14,14265717766
2023-06-15,15837384409
2023-06-16,16324646965
2023-06-17,11090276850
2023-06-18,9565695129
2023-06-19,12826986222
2023-06-20,22211859147
2023-06-21,33346760979
2023-06-22,20653160491
2023-06-23,24115570085
2023-06-24,12147822496
2023-06-25,12703464114
2023-06-26,16493186997
2023-06-27,16428827944
2023-06-28,14571500779
2023-06-29,13180860821
2023-06-30,26387306197
2023-07-01,9086606733
2023-07-02,10533418042
2023-07-03,15271884873
2023-07-04,12810828427
2023-07-05,12481622280
2023-07-06,21129219509
2023-07-07,13384770155
2023-07-08,7509378699
2023-07-09,7903327692
2023-07-10,14828209155
2023-07-11,12151839152
2023-07-12,14805659717
2023-07-13,23686079548
2023-07-14,20917902660
2023-07-15,8011667756
2023-07-16,8516564470
2023-07-17,13240156074
2023-07-18,13138897269
2023-07-19,12128602812
2023-07-20,14655207121
2023-07-21,10972789818
2023-07-22,7873300598
2023-07-23,9220145050
2023-07-24,15395817395
2023-07-25,10266772793
2023-07-26,13497554655
2023-07-27,10770779217
2023-07-28,11218474952
2023-07-29,6481775959
2023-07-30,8678454527
2023-07-31,11656781982
2023-08-01,18272392391
2023-08-02,19212655598
2023-08-03,12780357746
2023-08-04,12036639988
2023-08-05,6598366353
2023-08-06,7269806994
2023-08-07,13618163710
2023-08-08,17570561357
2023-08-09,18379521213
2023-08-10,11865344789
2023-08-11,10195168197
2023-08-12,6194358008
2023-08-13,7329897180
2023-08-14,14013695304
2023-08-15,12640195779
2023-08-16,14949271904
2023-08-17,31120851211
2023-08-18,24026236529
2023-08-19,10631443812
2023-08-20,9036580420
2023-08-21,13371557893
2023-08-22,14503820706
2023-08-23,16985265785
2023-08-24,12871532023
2023-08-25,12406045118
2023-08-26,6034817316
2023-08-27,6913768611
2023-08-28,11002805166
2023-08-29,29368391712
2023-08-30,16343655235
2023-08-31,20181001451
2023-09-01,17202862221
2023-09-02,10100387473
2023-09-03,8962524523
2023-09-04,10680635106
2023-09-05,11094740040
2023-09-06,12752705327
2023-09-07,11088307100
2023-09-08,10817356400
2023-09-09,5481314132
2023-09-10,7899553047
2023-09-11,14600006467
2023-09-12,18657279324
2023-09-13,13072077070
2023-09-14,13811359124
2023-09-15,11479735788
2023-09-16,7402031417
2023-09-17,6774210670
2023-09-18,15615339655
2023-09-19,13807690550
2023-09-20,13281116604
2023-09-21,13371443708
